Date,Region,signal_type,signal_name,Price_prev,Median_price_per_m2,Price_yoy_pct,Transaction_prev,Transaction_count,Transaction_yoy_pct,Base_rate_prev,Base_rate,Base_rate_change,Price_z,Transaction_z,Signal_score,reason,rank_in_type,severity
2018-06-01,서울특별시,rate_price_reverse,금리 ↑ + 주택가격 ↑,630.9834638816362,661.332078136032,4.809732107351828,12836.0,5238,-59.1928949828607,1.25,1.5,0.25,1.097119612855114,-1.3137016257355327,1.347,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,68,LOW
2018-06-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,262.83720835561354,275.42098853572577,4.7876707635269895,1734.0,1260,-27.33564013840831,1.25,1.5,0.25,1.0919391533512046,0.021722432782916606,1.342,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,70,LOW
2018-01-01,대구광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,297.7185358515795,337.1381501529772,13.24056434331298,1296.0,2843,119.36728395061729,1.25,1.5,0.25,1.091809957527867,1.0791280029085621,1.342,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,69,LOW
2018-09-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,282.176190813544,307.5179297091776,8.980821104208223,1965.0,2089,6.310432569974554,1.25,1.5,0.25,1.0908208155413843,0.1966121167686965,1.341,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,71,LOW
2018-10-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,334.1086955489834,342.6233533417839,2.5484693772515654,2412.0,2326,-3.565505804311774,1.25,1.5,0.25,0.43218039048357254,-0.9065616173523292,1.339,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,73,LOW
2018-02-01,광주광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,224.60262612301312,258.5919252585919,15.133081799748465,1519.0,1857,22.251481237656353,1.25,1.5,0.25,1.0876006992003813,0.5972327532590572,1.338,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,72,LOW
2022-03-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,387.0144908151891,470.3753957485301,21.539478988952972,4310.0,2442,-43.34106728538283,1.25,1.25,0.0,0.6151240527542986,-0.712783223098776,1.328,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,74,LOW
2019-03-01,충청남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,200.81984702548155,206.13335060927128,2.6459056027044516,2145.0,3790,76.68997668997669,1.5,1.75,0.25,1.055271106918453,1.3245099975937584,1.305,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,73,LOW
2017-08-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,317.6852703112759,343.027591349739,7.977178486629895,4268.0,3379,-20.829428303655106,1.25,1.25,0.0,1.290255441791869,-0.011083673280708303,1.301,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,75,LOW
2018-02-01,대구광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,300.4763925614267,345.0575095849308,14.836811851829715,1940.0,2843,46.54639175257732,1.25,1.5,0.25,1.046855800493297,1.3573672959082963,1.297,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,74,LOW
2018-05-01,대구광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,312.81351973057656,327.6998100746656,4.758838542819528,2492.0,2602,4.414125200642054,1.25,1.5,0.25,1.0373692135648753,0.7109549209230883,1.287,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,75,LOW
2017-04-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,149.78067829250023,168.43971631205673,12.457573454913907,1699.0,1422,-16.303708063566805,1.5,1.25,-0.25,1.1949719746562626,-0.07005907728476488,1.265,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,76,LOW
2016-04-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,165.54758817278676,189.3748952572482,14.39302580451501,2006.0,1763,-12.113659022931206,1.75,1.5,-0.25,1.1110209947982392,-0.13871102218185458,1.25,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,77,LOW
2017-08-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,598.3920366782763,626.9215144580029,4.767690081254432,11006.0,5110,-53.5707795747774,1.25,1.25,0.0,0.40210242863871454,-0.8213007721618287,1.223,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,78,LOW
2017-08-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,153.2838108713595,164.8936170212766,7.5740589198036234,1785.0,1391,-22.07282913165266,1.25,1.25,0.0,1.1787012584715328,-0.041852855751656134,1.221,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,79,LOW
2018-03-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,174.5235707121364,184.84442957510876,5.913733497921518,2007.0,1737,-13.452914798206278,1.25,1.5,0.25,0.16839777758298521,-1.04747667869529,1.216,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,80,LOW
2023-03-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,200.80321285140565,216.70043904086455,7.916818642350535,4690.0,2742,-41.53518123667377,1.25,3.5,2.25,0.048100163262451666,-1.1585146857150603,1.207,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,81,LOW
2016-09-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,173.55412343555588,197.7633902295468,13.949116457022868,1718.0,1547,-9.953434225844005,1.5,1.25,-0.25,0.6092741362606513,-0.5894403513021478,1.199,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,82,LOW
2021-04-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,372.975056257071,400.35085355430766,7.339846683572331,4351.0,94,-97.83957710871064,1.25,0.5,-0.75,0.785441573847921,-0.40789039445763675,1.193,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,83,LOW
2022-05-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,301.4612001702369,353.1914787767696,17.159846301056422,2197.0,1356,-38.279472007282656,0.75,1.75,1.0,0.5416642952202801,-0.6505068736368796,1.192,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,84,LOW
2016-01-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,210.31547320981477,231.62679943716853,10.133028208577489,2493.0,1225,-50.862414761331735,2.0,1.5,-0.5,0.552329451057283,-0.6256315972705395,1.178,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,85,LOW
2023-04-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,237.25981620718463,252.2124773518746,6.302230771195038,4094.0,2340,-42.843185148998536,1.5,3.5,2.0,0.04242289204407824,-1.1306610086138773,1.173,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,86,LOW
2022-10-01,경상남도,price_volume_cross,가격 ↑ + 거래량 ↓,248.4484941572054,264.026402640264,6.270075629116792,6423.0,2448,-61.88696870621205,0.5,3.0,2.5,0.39852001391374897,-0.769240426731792,1.168,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,87,LOW
2023-01-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,431.67408606502096,558.3798688670333,29.352186497228676,12193.0,9744,-20.085294841302385,0.5,3.5,3.0,0.7988122418324912,-0.3338188680614479,1.133,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,88,LOW
2016-05-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,285.2090582396897,312.4850185598641,9.563497207459555,5377.0,4192,-22.038311326018224,1.75,1.5,-0.25,0.6789121861706591,-0.4525743702072944,1.131,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,89,LOW
2018-09-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,343.87088743199547,360.8432522809867,4.935679485908125,2596.0,2034,-21.64869029275809,1.25,1.5,0.25,0.38336847942829466,-0.7459038996006674,1.129,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,90,LOW
2022-10-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,195.7831325301205,219.870920978172,12.303301176543226,3279.0,1692,-48.39890210430009,0.5,3.0,2.5,0.815070160452193,-0.31078619224193793,1.126,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,91,LOW
2023-03-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,227.02702702702703,247.3906180053248,8.96967697853592,3926.0,2722,-30.66734589913398,1.25,3.5,2.25,0.14112007023480694,-0.9531936954561709,1.094,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,92,LOW
2022-09-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,196.00271479058003,221.60499928866813,13.062209125747554,4218.0,1824,-56.75675675675676,0.5,2.5,2.0,0.8806798523414522,-0.21168297207609862,1.092,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,93,LOW
2021-04-01,대구광역시,price_volume_cross,가격 ↑ + 거래량 ↓,349.09093769759284,363.6949413189007,4.18343819453683,3497.0,49,-98.59879897054618,1.25,0.5,-0.75,0.5934936814709924,-0.49341717212549807,1.087,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,94,LOW
2016-02-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,285.04117698587294,305.9353117705902,7.330216288628646,3882.0,2319,-40.26275115919629,2.0,1.5,-0.5,0.4530973389761199,-0.6144613341298588,1.068,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,95,LOW
2022-03-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,338.855421686747,408.56579318117775,20.572305187689793,382.0,247,-35.340314136125656,0.5,1.25,0.75,0.5595959071674192,-0.4927322296751764,1.052,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,96,LOW
2019-04-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,346.16254420387656,350.28671154325605,1.1913961832192062,194.0,182,-6.185567010309279,1.5,1.75,0.25,0.1645460263206428,-0.8839266391053987,1.048,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,97,LOW
2022-04-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,308.3495704871042,353.3412182140745,14.591117365883264,2968.0,1490,-49.79784366576819,1.25,1.5,0.25,0.394321992498605,-0.652912906437521,1.047,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,98,LOW
2023-01-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,264.7412755716005,333.50008337502084,25.972076947564677,1885.0,1298,-31.140583554376654,0.5,3.5,3.0,0.5169465809727481,-0.5273104767589932,1.044,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,99,LOW
2023-04-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,194.1867876463436,212.6014688828759,9.482973306129077,2944.0,2206,-25.0679347826087,1.5,3.5,2.0,0.3931950093952279,-0.6473143424872454,1.041,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,100,LOW
2022-07-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,317.8115730495786,364.6723646723647,14.744834863353395,2609.0,994,-61.90111153698735,0.5,2.25,1.75,0.6399659669228415,-0.3909469430110065,1.031,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,101,LOW
2016-04-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,524.6699121096532,590.0324613328241,12.457842105020601,11796.0,10443,-11.46998982706002,1.75,1.5,-0.25,0.9001070417824197,-0.12736401701296263,1.027,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,102,LOW
2017-12-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,333.7459459855657,353.06578792515006,5.7887870016014915,3302.0,2109,-36.12961841308298,1.25,1.5,0.25,0.25820564176487404,-0.7633800918726933,1.022,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,103,LOW
2017-09-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,272.7576974564926,282.176190813544,3.45306234979994,3843.0,1965,-48.86807181889149,1.25,1.25,0.0,0.043919219464323866,-0.9680848366166082,1.012,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,104,LOW
2016-02-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,515.3738644304682,546.9897209985317,6.1345478981557715,9827.0,5355,-45.50727587259591,2.0,1.5,-0.5,0.30286051536546005,-0.7062565906221199,1.009,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,105,LOW
2023-04-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,310.4164962095689,329.43850736118577,6.127899574890733,3492.0,2186,-37.399770904925546,1.5,3.5,2.0,0.02319765700024645,-0.9826430582060559,1.006,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,106,LOW
2023-04-01,경상북도,price_volume_cross,가격 ↑ + 거래량 ↓,197.69357495881383,213.6891742306132,8.091107298318512,5182.0,3692,-28.75337707448861,1.5,3.5,2.0,0.239700100182487,-0.7475293160186726,0.987,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,107,LOW
2022-06-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,347.4266870804381,408.4380610412926,17.56093478988527,442.0,227,-48.64253393665158,0.5,1.75,1.25,0.21174614390589439,-0.7607004552221445,0.972,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,108,LOW
2016-03-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,211.3341204250295,230.8100421845557,9.215701525317698,2937.0,1712,-41.70922710248553,1.75,1.5,-0.25,0.44986926813361316,-0.5187466435324976,0.969,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,109,LOW
2022-09-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,368.8929673305946,373.97968925749547,1.3789153975229433,508.0,114,-77.55905511811024,0.5,2.5,2.0,0.14406241079053755,-0.8232156355296447,0.967,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,110,LOW
2017-11-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,329.7119965709952,342.179936571524,3.7814638624603867,4675.0,2699,-42.26737967914438,1.25,1.5,0.25,0.06081776264521011,-0.8364948655521295,0.897,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,111,LOW
2018-11-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,336.3585936670167,341.4985023166392,1.5281038589163651,2589.0,2024,-21.823097721127848,1.5,1.75,0.25,0.458714333290827,-0.42595158339778105,0.885,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,112,LOW
2018-02-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,162.1209231356094,176.63683466792276,8.95375578399047,1519.0,1255,-17.3798551678736,1.25,1.5,0.25,0.237781085841696,-0.64274496778231,0.881,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,113,LOW
2023-03-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,302.53863097144404,330.4799816427723,9.235630696684684,2852.0,2338,-18.022440392706873,1.25,3.5,2.25,0.16461704914536185,-0.71429933980269,0.879,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,114,LOW
2023-03-01,경상남도,price_volume_cross,가격 ↑ + 거래량 ↓,266.9068828612418,287.2411489645958,7.618486973947877,4815.0,3603,-25.171339563862926,1.25,3.5,2.25,0.021742596353434524,-0.8493601878459575,0.871,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,115,LOW
2016-04-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,285.5659397715472,311.105612607844,8.943529069583208,4965.0,3762,-24.229607250755286,1.75,1.5,-0.25,0.5170851846673684,-0.35229857313040175,0.869,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,116,LOW
2016-04-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,333.1330764543384,362.07099893855406,8.686595396714416,20304.0,15129,-25.48758865248227,1.75,1.5,-0.25,0.4890822118117225,-0.3744750599955937,0.864,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,117,LOW
2022-11-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,343.25259515570934,371.967114497694,8.365419445396743,380.0,123,-67.63157894736842,0.5,3.25,2.75,0.03394816951421127,-0.829441919357832,0.863,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,118,LOW
2016-10-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,177.9000309249825,197.02788445483387,10.752023723884154,2042.0,1801,-11.802154750244858,1.5,1.25,-0.25,0.29099734550266665,-0.5675950030728425,0.859,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,119,LOW
2023-03-01,경상북도,price_volume_cross,가격 ↑ + 거래량 ↓,194.35844513243893,211.995737803912,9.074621202826936,4742.0,3916,-17.418810628426822,1.25,3.5,2.25,0.1503918797891717,-0.7028952416449259,0.853,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,120,LOW
2021-04-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,202.3578026251823,217.55438859714928,7.509760322963624,3178.0,169,-94.6821900566394,1.25,0.5,-0.75,0.7957743825070493,-0.05220893428338252,0.848,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,121,LOW
2016-04-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,283.8383696645503,307.3838957567658,8.295399286587775,6238.0,4613,-26.050016030779094,1.75,1.5,-0.25,0.4464460951408462,-0.38438988333900814,0.831,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,122,LOW
2016-01-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,285.3421738100876,309.63032728985166,8.511939597099053,3975.0,2323,-41.55974842767296,2.0,1.5,-0.5,0.38067443416851915,-0.4400029750745153,0.821,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,123,LOW
2018-08-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,164.8936170212766,176.2705898158651,6.8995835012343045,1391.0,1210,-13.012221423436376,1.25,1.5,0.25,0.4750338659800441,-0.333045709055262,0.808,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,124,LOW
2016-03-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,168.98008449004223,189.4779713567336,12.130356620752718,2285.0,1970,-13.785557986870897,1.75,1.5,-0.25,0.7333968119245002,-0.06905529265087472,0.802,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,125,LOW
2022-03-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,305.9455219472917,350.6294858218614,14.605202779293455,2262.0,1390,-38.5499557913351,1.25,1.25,0.0,0.2170079143656084,-0.5810095232732396,0.798,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,126,LOW
2018-03-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,318.27228882191014,336.80700525877035,5.82354075042686,3336.0,3306,-0.8992805755395683,1.25,1.5,0.25,0.15301534933786917,-0.6363468904338223,0.789,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,127,LOW
2017-06-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,321.8580523461448,343.07346504199694,6.5915432412534,5091.0,4145,-18.58181103908859,1.25,1.25,0.0,0.20448693367866577,-0.5784828029338948,0.783,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,128,LOW
2018-05-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,178.2166750091205,181.56972132261308,1.881443649041804,1802.0,1350,-25.083240843507216,1.25,1.5,0.25,0.38919629869631817,-0.38860149187444004,0.778,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,129,LOW
2022-11-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,194.2227558443393,217.46405913509108,11.966313210681975,3367.0,1528,-54.618354618354616,0.5,3.25,2.75,0.24701209149070966,-0.5219798326983214,0.769,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,130,LOW
2022-10-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,183.4097553389344,194.5447252306458,6.0710892237626135,3786.0,1882,-50.290544109878496,0.5,3.0,2.5,0.38478145637800454,-0.3750823818435942,0.76,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,131,LOW
2017-10-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,382.0391236351023,391.77767033992967,2.5490967030195937,21698.0,10601,-51.142962485021656,1.25,1.25,0.0,0.38206074031059584,-0.37410478354460813,0.756,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,132,LOW
2016-02-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,165.2559451833938,179.76588628762542,8.780283873072838,1609.0,1429,-11.187072715972654,2.0,1.5,-0.5,0.6352996532996747,-0.105547846971914,0.741,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,133,LOW
2023-03-01,충청북도,price_volume_cross,가격 ↑ + 거래량 ↓,225.4509018036072,247.35113531581905,9.713970242305527,3682.0,3372,-8.419337316675719,1.25,3.5,2.25,0.20687829028826796,-0.5328723516408274,0.74,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,134,LOW
2017-07-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,373.3364739135556,408.52575488454704,9.425620969233066,18863.0,17981,-4.675820389121561,1.25,1.25,0.0,0.6779819296633897,-0.059388722054706425,0.737,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,135,LOW
2016-04-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,212.99751243781097,227.80965237934527,6.954137525835664,2221.0,1585,-28.635749662314275,1.75,1.5,-0.25,0.30026316684153553,-0.4299728210818906,0.73,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,136,LOW
2016-03-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,516.8351788029479,550.7126870067145,6.554799207405154,15500.0,8839,-42.9741935483871,1.75,1.5,-0.25,0.1910259148851151,-0.5391180520147486,0.73,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,137,LOW
2017-01-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,542.0373553252384,593.9662394090954,9.580314635823958,4986.0,3716,-25.47131969514641,1.5,1.25,-0.25,0.34219565624704806,-0.379488175526363,0.722,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,138,LOW
2018-08-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,177.16585985952568,185.42307971980517,4.6607285776315015,1582.0,1247,-21.175726927939316,1.25,1.5,0.25,0.223600541711237,-0.4756671433144136,0.699,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,139,LOW
2016-07-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,170.96596155135683,195.78396506292728,14.516341900089463,1798.0,1717,-4.505005561735262,1.5,1.25,-0.25,0.3436187763081124,-0.33984567778918373,0.683,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,140,LOW
2022-12-01,경상남도,price_volume_cross,가격 ↑ + 거래량 ↓,228.03782745137724,270.68377449174926,18.701260013304193,2227.0,1818,-18.365514144589135,0.5,3.25,2.75,0.3045445275361115,-0.3773411931158116,0.682,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,141,LOW
2017-05-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,323.1577941767909,358.8278879171197,11.03798032512088,190.0,162,-14.736842105263156,1.5,1.25,-0.25,0.03884034641480976,-0.6323525449478546,0.671,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,142,LOW
2017-09-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,322.8070175438597,341.42490625616733,5.767498133704003,4577.0,3433,-24.994537906925935,1.25,1.25,0.0,0.5305481272242404,-0.1358160338005727,0.666,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,143,LOW
2022-12-01,강원도,price_volume_cross,가격 ↑ + 거래량 ↓,197.7750309023486,229.38623682579043,15.983415995040282,1879.0,1338,-28.791910590739754,0.5,3.25,2.75,0.14563778750951023,-0.5148507403836486,0.66,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,144,LOW
2016-01-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,513.03857301482,542.0373553252384,5.652359069223575,9600.0,4986,-48.0625,2.0,1.5,-0.5,0.07787707914942549,-0.5697611295174623,0.648,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,145,LOW
2016-05-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,339.5585738539898,363.258211619208,6.9795433218567595,17583.0,15878,-9.6968662913041,1.75,1.5,-0.25,0.4659572494082194,-0.164060025147526,0.63,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,146,LOW
2016-05-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,290.2685177682628,313.3057504347305,7.936524719797395,3964.0,3727,-5.978809283551968,1.75,1.5,-0.25,0.5448262703364847,-0.07714048051809619,0.622,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,147,LOW
2016-05-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,215.3954802259887,227.1099645454237,5.43859337584261,1731.0,1492,-13.807047949162335,1.75,1.5,-0.25,0.338960827321927,-0.26014653412261624,0.599,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,148,LOW
2016-03-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,285.8876870088652,300.8987370695506,5.250680859235423,6500.0,3722,-42.738461538461536,1.75,1.5,-0.25,0.06416580280931353,-0.5353217512653535,0.599,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,149,LOW
2016-06-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,289.81252071023664,321.8580523461448,11.05733166992749,5620.0,5091,-9.412811387900357,1.5,1.25,-0.25,0.2164963457806703,-0.3563731594729347,0.573,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,150,LOW
2018-05-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,257.2982032764745,263.42624065261725,2.381686812464052,1570.0,1311,-16.4968152866242,1.25,1.5,0.25,0.5018829758290377,-0.0685302261909755,0.57,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,151,LOW
2017-01-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,342.3513694054776,368.763557483731,7.714935717686894,10179.0,7131,-29.944002357795462,1.5,1.25,-0.25,0.0050598997091316255,-0.548902818889816,0.554,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,152,LOW
