Date,Region_ko,signal_type,signal_name,Natural_growth_prev,Natural_growth,Natural_growth_change,Net_migration_prev,Net_migration,Net_migration_change,Natural_growth_z,Net_migration_z,Natural_growth_change_z,Net_migration_change_z,Signal_score,reason,rank_in_type,severity
2020-02-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,16.0,-408.0,-424.0,-2204.0,-2013.0,191.0,-0.1457631072291231,-0.5358077460918417,0.14672631328898164,0.19919054744353398,0.682,자연감소와 순유출이 동시에 강하게 나타난 지역,259,LOW
2019-05-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,136.0,-34.0,-170.0,-1436.0,-1914.0,-478.0,-0.16454820704805642,-0.5176697451081622,0.26529902406718775,-0.35229725481408397,0.682,자연감소와 순유출이 동시에 강하게 나타난 지역,260,LOW
2017-07-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-186.0,-328.0,-142.0,-543.0,-189.0,354.0,-0.6190982965179804,-0.0629913440195733,0.34597158799560895,0.19967813453056488,0.682,자연감소와 순유출이 동시에 강하게 나타난 지역,261,LOW
2013-11-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,46.0,-55.0,-101.0,94.0,635.0,541.0,-0.4719336839857437,0.21028545323861653,0.40516612119354284,0.7038112814557904,0.682,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,78,LOW
2012-12-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-251.0,-277.0,-26.0,1403.0,708.0,-695.0,-0.549129577171774,0.13290932257115057,0.1082076191745072,-0.39045973439602416,0.682,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,79,LOW
2016-06-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-21.0,-72.0,-51.0,1877.0,772.0,-1105.0,-0.48541213782038245,0.19538961051086667,0.3831700289815667,-0.7971135667501213,0.681,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,80,LOW
2009-12-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,37.0,-76.0,-113.0,-917.0,1051.0,1968.0,-0.4925654683631612,0.18364481635794166,0.07917016071525598,0.5860372776491811,0.676,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,81,LOW
2019-05-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-341.0,-292.0,49.0,81.0,215.0,134.0,-0.614584646112352,0.058149945244647276,0.5434396498312446,0.0987611551152453,0.673,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,82,LOW
2017-11-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,88.0,-76.0,-164.0,2087.0,1312.0,-775.0,-0.41421779181993795,0.25926622640276437,0.32103845112956925,-0.9631425622216876,0.673,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,83,LOW
2017-09-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-170.0,-282.0,-112.0,-697.0,-396.0,301.0,-0.5904495879056306,-0.08265602248410764,0.3784641124943618,0.2607630882786488,0.673,자연감소와 순유출이 동시에 강하게 나타난 지역,262,LOW
2018-09-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-169.0,-257.0,-88.0,401.0,200.0,-201.0,-0.6139386144213173,0.056028008855846044,0.39583465314270805,-0.1303322107037929,0.67,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,84,LOW
2016-12-01,경상남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,356.0,-29.0,-385.0,1242.0,1772.0,530.0,-0.3270994989590359,0.3424958352026528,0.22205141617525204,0.4838608010075654,0.67,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,85,LOW
2017-12-01,경상남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-29.0,-439.0,-410.0,1772.0,1481.0,-291.0,-0.3763968829306033,0.2924940463300513,0.014358276327822782,-0.509530883261312,0.669,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,86,LOW
2008-03-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,227.0,-56.0,-283.0,-1582.0,-482.0,1100.0,-0.4896705305152559,-0.17852089238464536,0.20380734900340272,0.813178975408476,0.668,자연감소와 순유출이 동시에 강하게 나타난 지역,263,LOW
2021-08-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-603.0,-636.0,-33.0,-1982.0,-1869.0,113.0,-0.24668771864598768,-0.4207905326960577,0.2727687512174063,0.09975655929317366,0.667,자연감소와 순유출이 동시에 강하게 나타난 지역,264,LOW
2006-04-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-168.0,-65.0,103.0,-1079.0,-564.0,515.0,-0.4933398096778937,-0.17360837096069623,-0.2455199370793261,0.46724938412225153,0.667,자연감소와 순유출이 동시에 강하게 나타난 지역,265,LOW
2015-04-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,18.0,-63.0,-81.0,448.0,629.0,181.0,-0.47845606522885015,0.18627094034018063,0.08840027716101538,0.14050532345035194,0.665,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,87,LOW
2021-08-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-685.0,-663.0,22.0,-1259.0,-1713.0,-454.0,-0.2758793990116926,-0.3856683694533691,0.5503032462895875,-0.4007918399920429,0.662,자연감소와 순유출이 동시에 강하게 나타난 지역,266,LOW
2019-09-01,충청남도,social_double_decline,자연감소 ↓ + 순이동 ↓,16.0,-283.0,-299.0,362.0,-79.0,-441.0,-0.6362419897965162,-0.025395197152851535,-0.00914515763219579,-0.6156155801456391,0.662,자연감소와 순유출이 동시에 강하게 나타난 지역,267,LOW
2019-07-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-36.0,-212.0,-176.0,-282.0,-436.0,-154.0,-0.5491091929259547,-0.10967103778310268,-0.18387844247486596,-0.1955335068624532,0.659,자연감소와 순유출이 동시에 강하게 나타난 지역,268,LOW
2014-11-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-55.0,-94.0,-39.0,635.0,493.0,-142.0,-0.48936067601952354,0.16978080872140552,0.30631863444894064,-0.07872953281077301,0.659,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,88,LOW
2020-09-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-147.0,-317.0,-170.0,-1089.0,-1165.0,-76.0,-0.3942012264853104,-0.26027285299446823,-0.05467707618387038,-0.0487032332673473,0.654,자연감소와 순유출이 동시에 강하게 나타난 지역,269,LOW
2021-03-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-410.0,-506.0,-96.0,-3123.0,-1556.0,1567.0,-0.2791863547206779,-0.3731238263725741,0.047671337060479956,0.5757100201346766,0.652,자연감소와 순유출이 동시에 강하게 나타난 지역,271,LOW
2018-08-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-59.0,-190.0,-131.0,162.0,-415.0,-577.0,-0.5629180282182027,-0.08915313996306802,0.33273427956468343,-0.3993136225925548,0.652,자연감소와 순유출이 동시에 강하게 나타난 지역,270,LOW
2017-12-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-334.0,-472.0,-138.0,777.0,1139.0,362.0,-0.42686635210910856,0.2249498438689591,0.32818917320737756,0.6338494149161338,0.652,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,89,LOW
2016-12-01,충청북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,66.0,-136.0,-202.0,711.0,979.0,268.0,-0.4624655571874638,0.18922315048724442,0.34523049412764006,0.24466923522646702,0.652,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,90,LOW
2016-08-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,202.0,-36.0,-238.0,716.0,-928.0,-1644.0,-0.47068719858966246,-0.17892120888811863,0.052523139066104035,-1.0086911326484067,0.65,자연감소와 순유출이 동시에 강하게 나타난 지역,272,LOW
2019-09-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,48.0,-35.0,-83.0,-1007.0,-1481.0,-474.0,-0.1732188006130065,-0.4760795820680142,0.33944673328914843,-0.6616820521293263,0.649,자연감소와 순유출이 동시에 강하게 나타난 지역,273,LOW
2013-07-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,107.0,-14.0,-121.0,-493.0,-542.0,-49.0,-0.471250446313037,-0.1768315732071318,0.34322459502035074,-0.057431721249559885,0.648,자연감소와 순유출이 동시에 강하게 나타난 지역,274,LOW
2019-12-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-794.0,-1076.0,-282.0,347.0,876.0,529.0,-0.3655163495982839,0.28100915365660206,-0.21394832645198147,0.29153859893048995,0.647,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,91,LOW
2016-10-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,13.0,-156.0,-169.0,1084.0,575.0,-509.0,-0.5204929049095219,0.12519931054254516,0.3515389376043107,-0.3940885073137857,0.646,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,92,LOW
2020-04-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-91.0,-340.0,-249.0,-861.0,-1696.0,-835.0,-0.3263572434526168,-0.3162283667980385,0.18794723141023364,-0.30531599984992064,0.643,자연감소와 순유출이 동시에 강하게 나타난 지역,275,LOW
2018-10-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-318.0,-316.0,2.0,487.0,21.0,-466.0,-0.6386473271492026,0.004601977616744264,0.4874998913616157,-0.3181892570993181,0.643,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,93,LOW
2015-09-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-64.0,-2.0,62.0,-805.0,711.0,1516.0,-0.4651883073145327,0.17650599842081163,0.5848919233353223,0.5088941908836618,0.642,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,94,LOW
2021-02-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-857.0,-699.0,158.0,-2729.0,-242.0,2487.0,-0.5964652183107088,-0.0426910029648501,1.6482179234990428,0.683030601450157,0.639,자연감소와 순유출이 동시에 강하게 나타난 지역,276,LOW
2016-07-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-16.0,-186.0,-170.0,378.0,-543.0,-921.0,-0.5196105917488921,-0.11961910350321811,0.25496072149989485,-0.49355590787302195,0.639,자연감소와 순유출이 동시에 강하게 나타난 지역,277,LOW
2018-03-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-176.0,-259.0,-83.0,-106.0,134.0,240.0,-0.6069392979741173,0.031021382005213847,0.39502537385102654,0.15700519632304086,0.638,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,95,LOW
2016-04-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,109.0,-69.0,-178.0,-58.0,-512.0,-454.0,-0.4826701577840219,-0.15576416988481667,0.11611722099807213,-0.739517076109489,0.638,자연감소와 순유출이 동시에 강하게 나타난 지역,278,LOW
2016-05-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-56.0,-236.0,-180.0,134.0,-372.0,-506.0,-0.5399208139723457,-0.09388709545682472,0.1516524000835235,-0.5079623438289749,0.634,자연감소와 순유출이 동시에 강하게 나타난 지역,279,LOW
2013-12-01,전북특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-88.0,-139.0,-51.0,-418.0,583.0,1001.0,-0.5013565421332516,0.13281775326733106,0.3837453001299062,0.6299724951981008,0.634,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,96,LOW
2016-09-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-31.0,-55.0,-24.0,414.0,600.0,186.0,-0.4762585646008144,0.1557919020681513,0.4452914821347819,0.17177953476876692,0.632,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,97,LOW
2021-01-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-693.0,-681.0,12.0,-3328.0,-311.0,3017.0,-0.5773194064042676,-0.053499156594082775,0.4673503747915521,0.6547943931365413,0.631,자연감소와 순유출이 동시에 강하게 나타난 지역,280,LOW
2021-03-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-469.0,-625.0,-156.0,-1670.0,-797.0,873.0,-0.4341933976993435,-0.19111805245433258,-0.20720511851040282,0.3207369799473981,0.625,자연감소와 순유출이 동시에 강하게 나타난 지역,281,LOW
2018-01-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,147.0,-222.0,-369.0,630.0,1070.0,440.0,-0.3666807031448455,0.2578894987570854,0.2939741531905665,0.22287984500872748,0.625,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,98,LOW
2021-04-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-214.0,-300.0,-86.0,-1719.0,-2291.0,-572.0,-0.04969093974801012,-0.5740851969235842,0.10632579379991108,-0.23739473282063317,0.624,자연감소와 순유출이 동시에 강하게 나타난 지역,283,LOW
2017-07-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,4.0,-152.0,-156.0,37.0,-305.0,-342.0,-0.522243807462723,-0.10165269802100453,0.33321034089741025,-0.19290938420749487,0.624,자연감소와 순유출이 동시에 강하게 나타난 지역,282,LOW
2016-08-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-45.0,-122.0,-77.0,553.0,-629.0,-1182.0,-0.5020474371803829,-0.12127310386920971,0.32826961916315006,-0.7252268362472121,0.623,자연감소와 순유출이 동시에 강하게 나타난 지역,284,LOW
2011-04-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-12.0,-15.0,-3.0,180.0,-403.0,-583.0,-0.4871141046547977,-0.12944987295232352,-0.5009033278978783,-0.28276934434250506,0.617,자연감소와 순유출이 동시에 강하게 나타난 지역,285,LOW
2015-07-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,65.0,-13.0,-78.0,-368.0,523.0,891.0,-0.46789423649571404,0.1476782900372019,-0.20641421554217354,0.5639303492200134,0.616,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,99,LOW
2019-08-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,113.0,-26.0,-139.0,-1584.0,-1925.0,-341.0,-0.1694196370776298,-0.44507416545176925,0.26746125523461395,-0.5445432430903049,0.614,자연감소와 순유출이 동시에 강하게 나타난 지역,286,LOW
2017-09-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-55.0,-169.0,-114.0,600.0,401.0,-199.0,-0.5304068690875098,0.08369965913163425,0.37668217317317465,-0.17239818793173126,0.614,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,100,LOW
2011-11-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,90.0,-35.0,-125.0,-507.0,476.0,983.0,-0.48560018630717317,0.1278238400627065,0.3299979548851138,0.5584263999960378,0.613,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,101,LOW
2018-02-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,121.0,-108.0,-229.0,2411.0,655.0,-1756.0,-0.4631269969803898,0.14568055718733627,0.2811851453214141,-0.7674170698786809,0.609,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,102,LOW
2015-08-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-65.0,-45.0,20.0,-1037.0,553.0,1590.0,-0.4739697276347435,0.13207774099277,0.5191653741141576,0.688360854526451,0.606,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,103,LOW
2016-05-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,84.0,-10.0,-94.0,-124.0,-580.0,-456.0,-0.4575970556800106,-0.14638310581978048,0.3054911388314228,-0.4577684363359931,0.604,자연감소와 순유출이 동시에 강하게 나타난 지역,287,LOW
2016-11-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-76.0,-183.0,-107.0,-26.0,295.0,321.0,-0.5399132723279827,0.06298515867620627,0.3588120104973104,0.2696457108394004,0.603,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,104,LOW
2016-03-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-278.0,-203.0,75.0,-690.0,-266.0,424.0,-0.5221895447112987,-0.08103711610675662,0.6798515172565535,0.475944454813351,0.603,자연감소와 순유출이 동시에 강하게 나타난 지역,288,LOW
2018-08-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,139.0,-52.0,-191.0,2010.0,813.0,-1197.0,-0.4272672344566567,0.17465422359029953,0.2653387390677108,-0.8283854527613311,0.602,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,105,LOW
2002-12-01,충청남도,social_double_decline,자연감소 ↓ + 순이동 ↓,376.0,-29.0,-405.0,-2963.0,-812.0,2151.0,-0.47789617236822085,-0.12454358601564246,0.31155121021075277,0.33026548414444806,0.602,자연감소와 순유출이 동시에 강하게 나타난 지역,289,LOW
2016-04-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-63.0,-119.0,-56.0,629.0,333.0,-296.0,-0.49945803620439677,0.10130755580399209,0.350917789425113,-0.48215210248548185,0.601,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,106,LOW
2017-08-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-36.0,-223.0,-187.0,-928.0,-146.0,782.0,-0.5594003620724466,-0.04047191149800535,0.27859121271543147,0.4138314193863486,0.6,자연감소와 순유출이 동시에 강하게 나타난 지역,290,LOW
2016-09-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,94.0,-54.0,-148.0,95.0,-476.0,-571.0,-0.4759234072717498,-0.12359490897406669,0.25109636917565076,-0.5273447008223974,0.6,자연감소와 순유출이 동시에 강하게 나타난 지역,291,LOW
2018-10-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-106.0,-185.0,-79.0,2185.0,-615.0,-2800.0,-0.46386431909235254,-0.1347722016332249,0.28862612482405675,-1.911866780854272,0.599,자연감소와 순유출이 동시에 강하게 나타난 지역,292,LOW
2021-08-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-905.0,-830.0,75.0,-2365.0,-628.0,1737.0,-0.45643534794031176,-0.14138922125902847,0.8177455779045983,1.5334260486039173,0.598,자연감소와 순유출이 동시에 강하게 나타난 지역,293,LOW
2021-04-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-466.0,-604.0,-138.0,-970.0,-519.0,451.0,-0.4680122048266433,-0.13005247368107384,-0.11385328362645343,0.1871766162624223,0.598,자연감소와 순유출이 동시에 강하게 나타난 지역,294,LOW
2016-11-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-66.0,-243.0,-177.0,1202.0,-107.0,-1309.0,-0.5735023468737327,-0.02284546433340363,0.277876970535511,-1.0995832881270253,0.596,자연감소와 순유출이 동시에 강하게 나타난 지역,295,LOW
2020-10-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-520.0,-785.0,-265.0,-2230.0,-1328.0,902.0,-0.24690168577510338,-0.3468461436316894,0.23522782436132417,0.632753495170244,0.594,자연감소와 순유출이 동시에 강하게 나타난 지역,296,LOW
2020-07-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-86.0,-261.0,-175.0,-457.0,1034.0,1491.0,-0.2743118089164765,0.31933798832225735,0.2274416982881163,1.1965699141163786,0.594,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,107,LOW
2018-05-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-1.0,-9.0,-8.0,1472.0,883.0,-589.0,-0.3943586244567503,0.1980179216450122,0.4634610990784715,-0.2787611672895307,0.592,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,108,LOW
2009-11-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-25.0,-118.0,-93.0,-894.0,-402.0,492.0,-0.5075199697626781,-0.08368954510580037,0.2271375108305275,0.20444155648881035,0.591,자연감소와 순유출이 동시에 강하게 나타난 지역,297,LOW
2017-09-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-54.0,-106.0,-52.0,-476.0,-441.0,35.0,-0.4969317249676726,-0.09204875231184714,0.4319222921299766,0.030321289334726605,0.589,자연감소와 순유출이 동시에 강하게 나타난 지역,298,LOW
2016-10-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-125.0,-252.0,-127.0,1293.0,86.0,-1207.0,-0.5684053137995525,0.018725462098537187,0.3835663462363737,-0.9345085035908435,0.587,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,110,LOW
2016-10-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,56.0,-54.0,-110.0,287.0,-538.0,-825.0,-0.4695859704638644,-0.1171430070815466,0.3965298211588754,-0.6387485629349179,0.587,자연감소와 순유출이 동시에 강하게 나타난 지역,299,LOW
2014-05-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,34.0,-40.0,-74.0,205.0,275.0,70.0,-0.4726227197354476,0.11463831952826117,-0.6523975706197203,0.0673213943556833,0.587,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,109,LOW
2016-01-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,30.0,-127.0,-157.0,-802.0,-272.0,530.0,-0.49814802816695736,-0.08775706826229955,0.19528863713709274,0.2969212041359433,0.586,자연감소와 순유출이 동시에 강하게 나타난 지역,300,LOW
2020-02-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-248.0,-698.0,-450.0,-1677.0,-223.0,1454.0,-0.5231854384473883,-0.059356744847730104,0.12579097346604157,1.5163510784444942,0.583,자연감소와 순유출이 동시에 강하게 나타난 지역,302,LOW
2016-05-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,7.0,-168.0,-175.0,1362.0,-268.0,-1630.0,-0.5151508336012006,-0.06763909027534684,0.16059651280142462,-1.6363213842712034,0.583,자연감소와 순유출이 동시에 강하게 나타난 지역,301,LOW
2018-11-01,충청북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-90.0,-156.0,-66.0,592.0,579.0,-13.0,-0.44980236748092955,0.13228671164923417,0.28447582536704896,-0.011777917715129023,0.582,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,111,LOW
2021-01-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-541.0,-526.0,15.0,-614.0,-1257.0,-643.0,-0.36504724722294096,-0.21623292552656606,0.48649826571624394,-0.13955346197772492,0.581,자연감소와 순유출이 동시에 강하게 나타난 지역,303,LOW
2012-12-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,26.0,-81.0,-107.0,635.0,-538.0,-1173.0,-0.477746778783343,-0.10099606715152402,-0.5752872964369445,-0.7092135822664373,0.579,자연감소와 순유출이 동시에 강하게 나타난 지역,304,LOW
2009-12-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-241.0,-188.0,53.0,-994.0,-267.0,727.0,-0.529855514158925,-0.046653821091884325,0.6655696188214303,0.21648836425353388,0.577,자연감소와 순유출이 동시에 강하게 나타난 지역,305,LOW
2015-09-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,40.0,-31.0,-71.0,312.0,414.0,102.0,-0.473235907779111,0.10277564465009285,0.26881263113108717,0.034239582763940304,0.576,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,112,LOW
2014-12-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-139.0,-229.0,-90.0,583.0,-129.0,-712.0,-0.5447059094643734,-0.030961009651344833,-0.6834397945691936,-0.34540674028273344,0.576,자연감소와 순유출이 동시에 강하게 나타난 지역,306,LOW
2015-07-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,11.0,-16.0,-27.0,-1040.0,378.0,1418.0,-0.46872563790311017,0.10673497826780558,0.1818813784490463,0.8974783784444208,0.575,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,113,LOW
2021-01-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-607.0,-577.0,30.0,-1034.0,-809.0,225.0,-0.4348916350826033,-0.13916661634923783,0.582237720339703,0.04883285994554915,0.574,자연감소와 순유출이 동시에 강하게 나타난 지역,308,LOW
2017-05-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-168.0,-225.0,-57.0,-268.0,37.0,305.0,-0.5606091846173458,0.013138997531748737,0.42788070120257166,0.17549679866674087,0.574,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,114,LOW
2016-12-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,285.0,-32.0,-317.0,-1988.0,-1257.0,731.0,-0.33089480900282364,-0.2429555670709563,0.26782287683515577,0.6673627274274156,0.574,자연감소와 순유출이 동시에 강하게 나타난 지역,307,LOW
2015-11-01,전북특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-96.0,-72.0,24.0,-16.0,359.0,375.0,-0.4848064318702508,0.08792624192029082,-0.36307714768243954,0.15803231393834155,0.573,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,115,LOW
2022-01-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-577.0,-666.0,-89.0,-809.0,-861.0,-52.0,-0.08201874950578551,-0.4899643116098935,0.34375080584100953,-0.01201060873170937,0.572,자연감소와 순유출이 동시에 강하게 나타난 지역,310,LOW
2011-05-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-102.0,-55.0,47.0,-246.0,-247.0,-1.0,-0.49321663659562337,-0.07908437258106499,-0.37165923321922456,-0.0005467599625378214,0.572,자연감소와 순유출이 동시에 강하게 나타난 지역,309,LOW
2021-10-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-785.0,-841.0,-56.0,-1328.0,-1615.0,-287.0,-0.03750950583907254,-0.533046656129723,0.3778381950891609,-0.1903751834886303,0.571,자연감소와 순유출이 동시에 강하게 나타난 지역,311,LOW
2015-06-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-88.0,-97.0,-9.0,-1222.0,325.0,1547.0,-0.4890757947934969,0.079488117867293,-0.4990444132669185,0.8096818613553376,0.569,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,116,LOW
2013-04-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-51.0,-124.0,-73.0,-131.0,-204.0,-73.0,-0.4976318083921741,-0.0709341859957757,0.3901566545973009,-0.11247404044349697,0.569,자연감소와 순유출이 동시에 강하게 나타난 지역,312,LOW
2018-10-01,충청북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-133.0,-95.0,38.0,238.0,1022.0,784.0,-0.34378438989298993,0.22396291068155422,0.5758882320449753,0.5353226986391961,0.568,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,117,LOW
2016-04-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-126.0,-139.0,-13.0,53.0,-199.0,-252.0,-0.5061731875725467,-0.06054115196695023,0.433675366821529,-0.41048084400791024,0.567,자연감소와 순유출이 동시에 강하게 나타난 지역,313,LOW
