date,market,code,name,close,volume,value,shares,change,volume_avg20,volume_ratio,return5,return20,share_pct,share_avg20,share_ratio,shares_changed,recent_share_change,inactive,recent_inactive,eligible,volume_signal,price_signal,concentration_signal,signal_count,score
2025-11-13,KOSDAQ,078590,휴림에이텍,778,1286989,1013792386,66210338,-5.12,10034533.6,0.128255985908503,-14.128035320088305,60.412371134020624,0.010520166540125124,0.09493265245818884,0.11081715582273989,False,False,False,False,True,False,True,False,1,1.4128035320088306
2025-11-13,KOSPI,105630,한세실업,12070,314979,3784291990,40000000,1.0,165391.5,1.9044449079910395,13.867924528301877,15.502392344497618,0.02160347966948504,0.009703733915637591,2.2263058588891207,False,False,False,False,True,False,True,False,1,1.3867924528301878
2025-11-13,KOSDAQ,119850,지엔씨에너지,35000,1003650,35660431225,16448909,-0.28,987479.25,1.016375787136793,-13.580246913580252,-11.16751269035533,0.3700498056213239,0.41119010197139333,0.8999482328177939,False,False,False,False,True,False,True,False,1,1.3580246913580252
2025-11-13,KOSDAQ,086390,유니테스트,15090,936303,14394683730,21134126,-9.8,484196.25,1.933726252526739,-13.573883161512024,-15.319865319865322,0.14937424291528414,0.0944184785217132,1.5820445876061526,False,False,False,False,True,False,True,False,1,1.3573883161512024
2025-11-13,KOSDAQ,348150,고바이오랩,5300,337969,1809008315,19418889,4.95,88850.8,3.803781170231444,6.639839034205242,0.0,0.0187721559256918,0.004630012045737611,4.0544507746958125,False,False,False,False,True,True,False,False,1,1.3514835915652708
2025-11-13,KOSPI,003720,삼영,5380,632955,3409680395,34000000,-1.65,1273268.4,0.4971104285632158,13.502109704641342,13.38250790305584,0.019464925351287233,0.034251505056279566,0.5682940156732935,False,False,False,False,True,False,True,False,1,1.350210970464134
2025-11-13,KOSDAQ,488280,에스투더블유,21600,274379,6040426050,10587956,-5.26,937031.0,0.29281742012804274,-13.426853707414832,-5.263157894736848,0.06268175703117794,0.21030312122062864,0.29805433541530096,False,False,False,False,True,False,True,False,1,1.3426853707414832
2025-11-13,KOSDAQ,060250,NHN KCP,17130,1135923,19222818665,40160611,3.19,595095.55,1.9088077536456118,13.368630046326935,-0.11661807580174433,0.199476003685853,0.10180670242932255,1.959360228019718,False,False,False,False,True,False,True,False,1,1.3368630046326935
2025-11-13,KOSPI,034230,파라다이스,15040,1557207,23644451355,92405559,0.2,1413158.65,1.101933601015003,-13.264129181084193,-20.33898305084746,0.13497965418463137,0.12345135437649699,1.0933833400723643,False,False,False,False,True,False,True,False,1,1.3264129181084194
2025-11-13,KOSPI,007980,TP,1786,767873,1381966258,51175130,2.7,840605.95,0.9134755708069876,13.109563014566184,-0.3904071388733943,0.007889264369004811,0.008160646358222131,0.9667450374266134,False,False,False,False,True,False,True,False,1,1.3109563014566183
2025-11-13,KOSPI,010950,S-Oil,86300,542107,47601615950,112582792,-1.37,471688.75,1.14928965339962,13.106159895150714,26.35431918008784,0.27174450204368605,0.19065712693704423,1.4253047153774494,False,False,False,False,True,False,True,False,1,1.3106159895150715
2025-11-13,KOSDAQ,203400,에이비온,4650,427101,1985673219,29456280,1.42,347686.0,1.2284101171746922,13.001215066828674,-3.7267080745341574,0.02060541511913303,0.0177409506508256,1.1614605961475986,False,False,False,False,True,False,True,False,1,1.3001215066828675
2025-11-13,KOSPI,015860,일진홀딩스,7910,419773,3274203505,49347483,-1.74,347809.55,1.2069047557779826,12.99999999999999,24.960505529225905,0.018691525136257825,0.012505698815770858,1.494640596388429,False,False,False,False,True,False,True,False,1,1.299999999999999
2025-11-13,KOSDAQ,322180,LS티라유텍,7450,959409,7336537605,20921984,-4.12,1273668.45,0.7532643208678051,-12.763466042154569,29.790940766550534,0.07613156154882653,0.09363060112806577,0.8131055513004294,False,False,False,False,True,False,True,False,1,1.276346604215457
2025-11-13,KOSDAQ,035810,이지홀딩스,4290,536732,2334997245,64516185,-2.28,234916.7,2.2847758375628464,12.746386333771365,11.284046692607008,0.024230365336491436,0.010011606423677783,2.4202275150555073,False,False,False,False,True,False,True,False,1,1.2746386333771365
2025-11-13,KOSPI,111770,영원무역,66800,111762,7431690900,44311468,6.2,50283.0,2.2226597458385537,12.647554806070826,8.265802269043764,0.04242547448566382,0.015445755042851006,2.7467400828229662,False,False,False,False,True,False,True,False,1,1.2647554806070826
2025-11-13,KOSDAQ,473980,노머스,22000,190624,4148674825,10981322,3.04,183084.3,1.0411815759188527,-12.52485089463221,-26.050420168067223,0.04305097442290758,0.050017611756863554,0.8607163139291634,False,False,False,False,True,False,True,False,1,1.2524850894632211
2025-11-13,KOSDAQ,263750,펄어비스,38700,403975,15709571475,64247855,-0.51,220372.5,1.8331461502682957,12.5,8.251748251748259,0.16301888875203988,0.08360647975414326,1.9498355777138339,False,False,False,False,True,False,True,False,1,1.25
2025-11-13,KOSPI,093370,후성,9900,9225456,89250714365,107255330,6.91,3995897.1,2.3087321242581544,12.372304199772977,52.77777777777777,0.5095077225452928,0.17586439287358216,2.8971624910538076,False,False,False,False,True,False,True,False,1,1.2372304199772977
2025-11-13,KOSDAQ,294140,레몬,8560,280153,2374639495,22414818,5.55,150663.95,1.8594560941751492,12.335958005249337,16.62125340599454,0.024641734644235747,0.011323835542051854,2.176094358905774,False,False,False,False,True,False,True,False,1,1.2335958005249337
2025-11-13,KOSPI,069620,대웅제약,162700,52081,8479486650,11586575,0.18,56763.4,0.9175102266601366,12.28433402346445,18.9327485380117,0.04840705155284404,0.04446434119365629,1.088671286998631,False,False,False,False,True,False,True,False,1,1.228433402346445
2025-11-13,KOSPI,003090,대웅,25150,203306,5113837050,58141980,-0.2,116830.85,1.7401739352234447,12.27678571428572,14.840182648401834,0.02919348587124598,0.014353405095965544,2.0339066358164506,False,False,False,False,True,False,True,False,1,1.227678571428572
2025-11-13,KOSDAQ,318160,셀바이오휴먼텍,10560,231144,2387549570,9341201,4.87,120835.0,1.9128894773865188,11.983032873806998,-0.37735849056603765,0.024775703039462485,0.012358614671442248,2.0047314119043707,False,False,False,False,True,False,True,False,1,1.1983032873806998
2025-11-13,KOSPI,009420,한올바이오파마,41700,1173707,48308070825,52240638,2.46,1130887.25,1.037863854243648,-11.932418162618797,21.92982456140351,0.275777458160656,0.221904728538909,1.2427741399494374,False,False,False,False,True,False,True,False,1,1.1932418162618796
2025-11-13,KOSDAQ,323990,박셀바이오,10430,587435,6213097305,23257345,3.78,180418.15,3.255963992536228,3.472222222222232,17.059483726150383,0.06447357395975015,0.018024158553355117,3.577064292288345,False,False,False,False,True,True,False,False,1,1.192354764096115
2025-11-13,KOSDAQ,102940,코오롱생명과학,37150,108788,4032987175,12423387,0.68,62275.75,1.7468757903357246,11.897590361445776,18.69009584664536,0.041850478777603235,0.022472157525478403,1.8623258016126911,False,False,False,False,True,False,True,False,1,1.1897590361445776
2025-11-13,KOSDAQ,048530,인트론바이오,3725,675939,2525810131,34150762,5.37,522850.15,1.2927967984708428,11.861861861861867,-2.1024967148488782,0.026210438738543902,0.019580078817632712,1.3386278463261476,False,False,False,False,True,False,True,False,1,1.1861861861861867
2025-11-13,KOSDAQ,031330,에스에이엠티,4015,656346,2603682979,99995067,1.39,810158.1,0.8101455752895639,11.838440111420612,15.539568345323751,0.027018528581422098,0.030997838786613423,0.8716262048917485,False,False,False,False,True,False,True,False,1,1.1838440111420612
2025-11-13,KOSPI,298020,효성티앤씨,227000,23992,5378787500,4327682,2.25,15470.3,1.5508425822382244,11.822660098522174,6.823529411764695,0.030706014945408647,0.016938521558676402,1.8127919156958616,False,False,False,False,True,False,True,False,1,1.1822660098522175
2025-11-13,KOSDAQ,092730,네오팜,18560,132360,2470286645,16027989,0.32,104205.9,1.2701776003086198,11.739915713425653,11.13772455089821,0.025634269171998843,0.019542121724395366,1.3117444223059136,False,False,False,False,True,False,True,False,1,1.1739915713425653
2025-11-13,KOSDAQ,419540,비스토스,1920,523917,1013060114,22992511,0.0,1584390.55,0.33067415101661646,-11.724137931034484,38.72832369942196,0.010512567722557488,0.02973868092934593,0.3534981174025025,False,False,False,False,True,False,True,False,1,1.1724137931034484
2025-11-13,KOSPI,128820,대성산업,4480,300411,1370892496,45235478,-0.11,195040.8,1.540246963712208,11.72069825436408,7.177033492822971,0.00782604731470142,0.004073841910448416,1.9210483584621945,False,False,False,False,True,False,True,False,1,1.1720698254364081
2025-11-13,KOSDAQ,950160,코오롱티슈진,51500,838891,44248704500,83221265,0.59,390735.85,2.146951706632499,11.713665943600859,18.11926605504588,0.45917068124911325,0.18874814165330056,2.432716302407547,False,False,False,False,True,False,True,False,1,1.171366594360086
2025-11-13,KOSPI,004800,효성,147000,54579,8056811250,16740407,-2.97,98671.9,0.5531362018973994,11.617312072892938,39.7338403041825,0.04599411422273822,0.0672188585002842,0.6842442024293489,False,False,False,False,True,False,True,False,1,1.1617312072892938
2025-11-13,KOSPI,234080,JW생명과학,14700,156025,2282313010,15834554,2.65,98137.95,1.589853874061971,11.617312072892938,16.205533596837938,0.013029095757205615,0.006548081174424509,1.989757825253396,False,False,False,False,True,False,True,False,1,1.1617312072892938
2025-11-13,KOSDAQ,204270,제이앤티씨,24500,244438,5943713700,57848466,-2.58,447569.45,0.546145408271275,-11.552346570397109,-12.343470483005369,0.0616781688778863,0.12076624794418081,0.5107235666242979,False,False,False,False,True,False,True,False,1,1.155234657039711
2025-11-13,KOSDAQ,394800,쓰리빌리언,10820,5148498,55296052435,31721539,6.71,2142696.35,2.4028126990555614,11.431513903192592,24.65437788018434,0.5738094788055464,0.20515199443403603,2.79699683343828,False,False,False,False,True,False,True,False,1,1.1431513903192592
2025-11-13,KOSPI,006110,삼아알미늄,26000,79055,2036599100,14711916,0.97,117879.1,0.6706447538198035,11.34903640256959,10.63829787234043,0.011626382786530573,0.01678011041651945,0.692866882156198,False,False,False,False,True,False,True,False,1,1.134903640256959
2025-11-13,KOSPI,009450,경동나비엔,62500,138858,8658988900,14568592,0.81,69366.7,2.001796250938851,-11.34751773049646,-13.793103448275868,0.04943178041064601,0.025830305879795856,1.9137125452823591,False,False,False,False,True,False,True,False,1,1.134751773049646
2025-11-13,KOSDAQ,358570,지아이이노베이션,17550,1442910,25020364610,63673803,3.05,763743.45,1.889260065012669,11.287254280279013,2.571595558153117,0.25963738357752153,0.12560637540795466,2.067071697071506,False,False,False,False,True,False,True,False,1,1.1287254280279013
2025-11-13,KOSPI,060980,HL홀딩스,42950,62693,2722067775,9213477,-1.6,33087.1,1.894786790017862,11.269430051813467,4.5012165450121655,0.015539534473441323,0.007256008025602487,2.141609328243684,False,False,False,False,True,False,True,False,1,1.1269430051813467
2025-11-13,KOSDAQ,464500,아이언디바이스,3170,561522,1847075467,13963263,0.0,166338.25,3.3757839823371953,-3.353658536585369,-12.188365650969523,0.019167180374759084,0.005809603911769409,3.299223263040218,False,False,False,False,True,True,False,False,1,1.1252613274457317
2025-11-13,KOSDAQ,187790,나노,3125,508507,1570872625,30840830,-3.55,1144034.1,0.4444858767758758,11.209964412811392,66.13503455608718,0.016301011781640586,0.028719375797546954,0.5675963118610999,False,False,False,False,True,False,True,False,1,1.120996441281139
2025-11-13,KOSDAQ,265740,엔에프씨,5020,546426,2739934025,17863600,-3.65,256942.75,2.1266449432801666,-11.15044247787611,-13.44827586206897,0.028432411458212858,0.015741840676444553,1.8061681630889554,False,False,False,False,True,False,True,False,1,1.115044247787611
2025-11-13,KOSDAQ,327260,RF머트리얼즈,17860,112308,2017729060,8433231,-1.33,265667.45,0.4227390295649693,-11.144278606965175,-1.5977961432506849,0.02093805993927648,0.05055236308424158,0.4141855822720855,False,False,False,False,True,False,True,False,1,1.1144278606965174
2025-11-13,KOSDAQ,064090,인크레더블버즈,1232,1229867,1514123811,49742745,0.49,368403.65,3.3383681187740675,-8.196721311475407,-32.64078731547294,0.015712126934526945,0.005706196134036949,2.7535203076539054,False,False,False,False,True,True,False,False,1,1.1127893729246892
2025-11-13,KOSPI,001720,신영증권,163300,56230,9072514450,16440000,-2.04,43825.95,1.2830298031189284,11.088435374149652,18.505079825834535,0.051792483769648075,0.03500651242174085,1.4795099593378023,False,False,False,False,True,False,True,False,1,1.1088435374149652
2025-11-13,KOSDAQ,176750,듀켐바이오,10130,125533,1282382895,28455220,2.63,49722.6,2.524666851693194,11.074561403508776,7.880724174653886,0.013307341631196458,0.004730763806666909,2.8129372285386265,False,False,False,False,True,False,True,False,1,1.1074561403508776
2025-11-13,KOSDAQ,048910,대원미디어,8670,174497,1506145035,12578946,5.86,59138.0,2.950674693090737,11.011523687580027,-2.5842696629213457,0.015629330837943954,0.00503338870919206,3.1051309050305225,False,False,False,False,True,False,True,False,1,1.1011523687580027
2025-11-13,KOSPI,071320,지역난방공사,109100,40932,4457887950,11578744,-1.8,37708.3,1.0854904623120107,10.986775178026441,26.1271676300578,0.025448853299680857,0.020397426167407716,1.2476502226709676,False,False,False,False,True,False,True,False,1,1.0986775178026442
2025-11-13,KOSDAQ,112040,위메이드,29350,211411,6205190625,33948483,0.69,146388.2,1.4441806101857935,10.964083175803395,5.956678700361007,0.0643915260064136,0.044267308800846734,1.4546067459420964,False,False,False,False,True,False,True,False,1,1.0964083175803396
2025-11-13,KOSPI,004690,삼천리,137000,19478,2649289050,4055025,2.62,11788.65,1.6522672231341164,10.93117408906883,8.73015873015872,0.015124060796974686,0.007778924174825055,1.9442355339984811,False,False,False,False,True,False,True,False,1,1.093117408906883
2025-11-13,KOSPI,353200,대덕전자,49500,1559189,77576087700,49416925,-5.35,2370423.9,0.6577680051234718,10.8622620380739,48.64864864864864,0.442860497523379,0.47041750052613207,0.9414201151701791,False,False,False,False,True,False,True,False,1,1.08622620380739
2025-11-13,KOSDAQ,082800,비보존 제약,4595,272368,1254059185,50104666,-0.54,395147.9,0.6892811527025703,-10.776699029126213,-8.648111332007957,0.013013425292556481,0.020669283265371024,0.6296021553083536,False,False,False,False,True,False,True,False,1,1.0776699029126213
2025-11-13,KOSPI,000520,삼일제약,10480,326915,3496623245,21691811,-2.33,362225.75,0.9025172837657179,10.54852320675106,6.720977596741351,0.019961258112433943,0.019004283651901346,1.0503557239021137,False,False,False,False,True,False,True,False,1,1.054852320675106
2025-11-13,KOSPI,487570,HS효성,70000,36193,2542806450,3725927,-1.96,41882.0,0.8641659901628385,10.410094637223978,15.702479338842966,0.014516180990043114,0.015326575561775316,0.9471248767563357,False,False,False,False,True,False,True,False,1,1.0410094637223977
2025-11-13,KOSPI,002790,아모레퍼시픽홀딩스,27600,158210,4384044575,79458180,-0.36,157208.75,1.0063689203050086,10.40000000000001,5.747126436781613,0.025027301829880378,0.02163986001851126,1.1565371406502363,False,False,False,False,True,False,True,False,1,1.040000000000001
2025-11-13,KOSDAQ,489460,바이오비쥬,12270,113275,1404632255,15044430,-0.81,110778.45,1.0225364229234115,-10.372534696859026,-22.43994943109987,0.014575928419165992,0.01678311422643399,0.868487708688081,False,False,False,False,True,False,True,False,1,1.0372534696859026
2025-11-13,KOSDAQ,391710,코닉오토메이션,2555,831896,2112618397,42065086,-3.4,3524356.75,0.23604193871690202,-10.350877192982455,1.1881188118811892,0.02192273060943286,0.10098483736060895,0.21708932927374536,False,False,False,False,True,False,True,False,1,1.0350877192982455
2025-11-13,KOSPI,011000,진원생명과학,2300,1522052,3545279450,85409936,1.1,664247.35,2.2913934093978696,10.311750599520387,3.603603603603611,0.02023902297262165,0.0081639955669785,2.4790585451177707,False,False,False,False,True,False,True,False,1,1.0311750599520386
2025-11-13,KOSDAQ,260930,씨티케이,5020,357229,1840764410,19341591,-1.57,118143.25,3.023693693884331,4.583333333333339,-0.9861932938856066,0.019101690268894134,0.006181387246192065,3.0901947262180336,False,False,False,False,True,True,False,False,1,1.0300649087393445
2025-11-13,KOSPI,003580,HLB글로벌,2335,612064,1426643444,50316578,1.52,1319941.9,0.4637052585420616,-10.19230769230769,17.336683417085432,0.008144314106707743,0.014822468580177564,0.5494573365194598,False,False,False,False,True,False,True,False,1,1.019230769230769
2025-11-13,KOSPI,161890,한국콜마,65400,213672,13939634450,23605077,0.93,233844.15,0.9137367772510024,-10.164835164835162,-12.916111850865509,0.07957753002051732,0.08798493724309758,0.9044449256200404,False,False,False,False,True,False,True,False,1,1.0164835164835162
2025-11-13,KOSPI,002900,TYM,6530,321188,2076131615,45050956,0.62,622258.7,0.5161647398421267,10.118043844856661,10.677966101694913,0.011852063015842398,0.02123775482785763,0.5580657236091646,False,False,False,False,True,False,True,False,1,1.0118043844856661
2025-11-12,KOSDAQ,044990,에이치엔에스하이텍,17790,1019454,17546042680,8036064,29.95,15390.35,66.2398191074277,26.52916073968705,25.902335456475576,0.1888615195440197,0.0021724192042378103,86.93603848446988,False,False,False,False,True,True,True,True,3,28.978679494823293
2025-11-12,KOSDAQ,163730,핑거,12820,3400668,43484832665,9406568,19.59,60178.2,56.50996540275382,17.61467889908257,5.601317957166385,0.46806061765656914,0.007127834499534305,65.66659448772972,False,False,False,False,True,True,True,True,3,21.888864829243243
2025-11-12,KOSDAQ,023440,제이스코홀딩스,869,27271718,20692620229,88616044,-2.58,557450.9,48.922188483326515,-35.62962962962963,-41.44204851752021,0.22273054791157396,0.007778951172683476,28.63246509294381,False,False,False,False,True,True,True,True,3,16.307396161108837
2025-11-12,KOSPI,336370,솔루스첨단소재,11890,7895089,89939197095,70217344,29.95,342861.5,23.027050281236008,30.515916575192104,48.62500000000001,0.5739337187649569,0.016180457981344345,35.47079566145086,False,False,False,False,True,True,True,True,3,11.823598553816952
2025-11-12,KOSPI,020150,롯데에너지머티리얼즈,40200,4090388,164582398575,52365463,14.37,283123.7,14.447352870847618,57.647058823529406,66.11570247933885,1.050258297921334,0.04538641978759178,23.140364515124514,False,False,False,False,True,True,True,True,3,7.713454838374838
2025-11-12,KOSDAQ,376930,노을,2900,29383723,86036551598,36947060,18.37,1664686.85,17.651201485732887,28.60310421286032,6.813996316758741,0.9260774162852851,0.04836179617969184,19.14894585065401,False,False,False,False,True,True,True,True,3,6.382981950218003
2025-11-12,KOSDAQ,102940,코오롱생명과학,36900,553955,20354952325,12423387,13.89,35910.65,15.4259251781853,11.144578313253017,17.32909379968204,0.21909596918554725,0.011989405207746995,18.274131651166286,False,False,False,False,True,True,True,True,3,6.091377217055428
2025-11-12,KOSDAQ,114450,그린생명과학,3945,37926836,158762009905,20000000,8.98,3465340.15,10.944621410397476,40.39145907473309,56.85884691848906,1.7088773225599498,0.10104638326077135,16.91181086758775,False,False,False,False,True,True,True,True,3,5.637270289195917
2025-11-12,KOSDAQ,388870,파로스아이바이오,7070,4833792,34087130800,12945932,4.9,379751.35,12.72883427537519,39.72332015810276,23.38568935427574,0.36690594210863714,0.021868900266309027,16.77752139525224,False,False,False,False,True,True,True,True,3,5.592507131750747
2025-11-12,KOSDAQ,195990,에이비프로바이오,367,78922189,25519256813,284689721,29.68,12540838.8,6.2932145336243375,51.02880658436213,95.2127659574468,0.27468334069601485,0.04066652162974007,6.754532467687981,False,False,False,False,True,True,True,True,3,5.102880658436213
2025-11-12,KOSDAQ,241690,유니테크노,3950,8715266,35463195942,24470706,-1.62,703608.6,12.386525690561486,30.363036303630352,19.335347432024165,0.38171758701623276,0.025474290186294123,14.98442485442077,False,False,False,False,True,True,True,True,3,4.994808284806923
2025-11-12,KOSDAQ,431190,케이쓰리아이,6550,5137825,35183228235,7486442,5.14,1661761.35,3.091794739358934,49.71428571428571,21.2962962962963,0.37870407978092063,0.11083526310446308,3.416819423471654,False,False,False,False,True,True,True,True,3,4.971428571428571
2025-11-12,KOSDAQ,382150,온코크로스,12330,7401634,90338622115,12017937,16.76,603990.05,12.254562802814384,21.238938053097357,45.229681978798595,0.9723839020179497,0.06531270795570715,14.888127172393268,False,False,False,False,True,True,True,True,3,4.962709057464423
2025-11-12,KOSDAQ,094480,갤럭시아머니트리,10440,3935651,40279927545,39229838,17.04,291779.45,13.488444782523237,16.129032258064523,-3.690036900369009,0.43356376489058646,0.029739020081137463,14.578952625462684,False,False,False,False,True,True,True,True,3,4.859650875154228
2025-11-12,KOSDAQ,234030,싸이닉솔루션,11040,13176934,149055303745,23605000,1.85,3117719.25,4.226465869240792,44.12532637075719,26.89655172413794,1.6043965967017761,0.34083595274101164,4.707239901774378,False,False,False,False,True,True,True,True,3,4.412532637075719
2025-11-12,KOSDAQ,140430,카티스,3705,23235886,92640345037,19102219,8.49,3911852.25,5.939867999871416,43.88349514563106,73.13084112149532,0.9971591118214529,0.12441135464957646,8.015016914091992,False,False,False,False,True,True,True,True,3,4.388349514563106
2025-11-12,KOSDAQ,066980,한성크린텍,1526,14178320,23095770709,51935125,-2.55,1482801.0,9.561849499696857,35.40372670807452,13.372956909361067,0.2485975003419974,0.02101570988980354,11.829126955288464,False,False,False,False,True,True,True,True,3,3.943042318429488
2025-11-12,KOSDAQ,235980,메드팩토,6750,7409412,50618801345,34275121,1.96,813215.7,9.111250557508912,31.06796116504855,67.07920792079207,0.5448489960879069,0.047686719532332306,11.425591892906183,False,False,False,False,True,True,True,True,3,3.8085306309687277
2025-11-12,KOSDAQ,265740,엔에프씨,5210,1796297,9873607765,17863600,-13.46,171434.25,10.478052081191477,-10.634648370497423,-11.394557823129247,0.1062772158878353,0.01071367142429393,9.919775553956692,False,False,False,False,True,True,True,True,3,3.4926840270638255
2025-11-12,KOSDAQ,220100,퓨쳐켐,24350,3865722,90552641000,22102155,15.68,512135.35,7.548242861969985,15.402843601895743,33.27859879584017,0.9746875514829251,0.10099754058061985,9.650606795765434,False,False,False,False,True,True,True,True,3,3.216868931921811
2025-11-12,KOSPI,001270,부국증권,74700,446528,33987536050,10369886,6.87,64176.05,6.957860447939691,15.993788819875787,15.634674922600622,0.21688644758781117,0.02380097538278011,9.112502496209775,False,False,False,False,True,True,True,True,3,3.037500832069925
2025-11-12,KOSDAQ,393970,대진첨단소재,4820,17941662,86719132690,14824820,20.8,3949253.35,4.5430516631707105,-30.04354136429608,-22.63242375601926,0.9334245602879654,0.2527517581401435,3.693048733494501,False,False,False,False,True,True,True,True,3,3.004354136429608
2025-11-12,KOSDAQ,141080,리가켐바이오,170700,2652659,435550250600,36610338,17.56,411182.05,6.451300585713798,12.302631578947377,18.45940319222763,4.68816152258981,0.5944729354027636,7.886248882656896,False,False,False,False,True,True,True,True,3,2.6287496275522986
2025-11-12,KOSPI,007810,코리아써키트,28300,4608542,123162795250,23620751,18.41,1112792.15,4.14142209755883,24.669603524229068,54.13943355119826,0.7859452093691105,0.11756536750321608,6.685176307109408,False,False,False,False,True,True,True,True,3,2.4669603524229067
2025-11-12,KOSPI,004990,롯데지주,33750,1399416,46173088925,104909237,9.22,262294.6,5.335283303583071,19.047619047619047,18.421052631578938,0.2946467556920578,0.04123966359483638,7.144741979150154,False,False,False,False,True,True,True,True,3,2.3815806597167177
2025-11-12,KOSDAQ,187790,나노,3240,3039788,9359074749,30840830,2.86,1002864.55,3.031105247463379,23.664122137404586,71.42857142857142,0.10073890226181786,0.023908539221429343,4.21351138724214,False,False,False,False,True,True,True,True,3,2.3664122137404586
2025-11-12,KOSPI,011170,롯데케미칼,84800,913548,74792294400,42775419,14.91,174379.85,5.238839235152456,21.31616595135908,23.615160349854225,0.4772759936317226,0.06828159741940726,6.989818804327934,False,False,False,False,True,True,True,True,3,2.3299396014426446
2025-11-12,KOSPI,120110,코오롱인더,41150,633465,24745310450,27519091,13.99,124832.7,5.074511726494741,19.27536231884057,16.903409090909083,0.15790854830025375,0.023663975009813452,6.672951109641092,False,False,False,False,True,True,True,True,3,2.224317036547031
2025-11-12,KOSPI,006650,대한유화,158700,198633,30567774300,6500000,15.84,53045.5,3.744577768142444,21.702453987730053,45.46287809349221,0.19506374245075617,0.0367893439290428,5.302180512568641,False,False,False,False,True,True,True,True,3,2.1702453987730053
2025-11-12,KOSPI,001720,신영증권,166700,130101,21051701600,16440000,7.2,37939.4,3.429179164667865,18.647686832740206,24.032738095238095,0.1343383282914573,0.028881280399812574,4.651397944681466,False,False,False,False,True,True,True,True,3,1.8647686832740207
2025-11-12,KOSDAQ,263750,펄어비스,38900,888950,34435941725,64247855,8.36,180751.4,4.918080855805266,11.781609195402298,8.811188811188808,0.3706604617191557,0.06701545007677337,5.530970265730133,False,False,False,False,True,True,True,True,3,1.8436567552433776
2025-11-12,KOSPI,069620,대웅제약,162400,160841,25709708200,11586575,9.88,50427.2,3.1895683282038267,15.504978662873391,20.385470719051145,0.16406271027749947,0.03790937592518935,4.32776077879156,False,False,False,False,True,True,True,True,3,1.5504978662873392
2025-11-12,KOSDAQ,221800,유투바이오,5210,6482092,37783021695,11287196,-10.63,1950985.5,3.3224706180543113,11.802575107296143,51.45348837209303,0.40668765147916325,0.10432582311802026,3.8982453176438523,False,False,False,False,True,True,True,True,3,1.2994151058812842
2025-11-12,KOSDAQ,122690,서진오토모티브,2375,4052263,9149944112,22361957,29.99,21989.2,184.2842395357721,32.68156424581006,27.688172043010752,0.09848786876056864,0.0004185695968507274,235.29627928445058,False,False,False,False,True,True,True,False,2,78.43209309481686
2025-11-12,KOSPI,33637L,솔루스첨단소재2우B,4945,982924,4663610167,3778296,29.96,7724.15,127.2533547380618,29.281045751633993,36.7911479944675,0.029760140322235236,0.0001557061202295439,191.13018986255946,False,False,False,False,True,True,True,False,2,63.71006328751982
2025-11-12,KOSPI,33637K,솔루스첨단소재1우,2590,1378127,3348249412,16908766,29.82,69970.0,19.69596970130056,36.53136531365313,46.24505928853755,0.021366359701342857,0.0006914886521784491,30.899074965338613,False,False,False,False,True,True,True,False,2,10.299691655112872
2025-11-12,KOSPI,001500,현대차증권,8630,4270998,36323200655,61833044,3.48,174290.35,24.505074434700486,6.806930693069302,0.9356725146198785,0.2317911467160387,0.007719208390341045,30.027838995262293,False,False,False,False,True,True,False,True,2,10.009279665087432
2025-11-12,KOSDAQ,389030,지니너스,2245,15713593,36547875442,33351845,18.78,757524.2,20.743354469731795,-1.9650655021834051,10.049019607843146,0.393392824693715,0.017227663184543558,22.834949840827054,False,False,False,False,True,True,False,True,2,7.611649946942351
2025-11-12,KOSDAQ,102370,케이옥션,4225,1970272,8304265339,27229210,10.17,124377.75,15.84103266058439,16.391184573002747,1.6847172081829065,0.0893851792807946,0.004926501953122531,18.14374177282934,False,False,False,False,True,True,True,False,2,6.047913924276447
2025-11-12,KOSDAQ,072990,에이치시티,13460,603840,8020784175,7365316,7.25,41255.8,14.636487475700385,23.486238532110093,8.98785425101214,0.08633385401209605,0.005152012645973618,16.757306308160434,False,False,False,False,True,True,True,False,2,5.585768769386811
2025-11-12,KOSDAQ,314130,지놈앤컴퍼니,3240,4479740,14846203427,31085515,9.83,430743.3,10.400022472781353,-2.26244343891403,15.508021390374328,0.15980107821570924,0.013449929397679344,11.881183424151013,False,False,False,False,True,True,False,True,2,3.9603944747170043
2025-11-12,KOSDAQ,322180,LS티라유텍,7770,7163566,56074722760,20921984,14.77,930413.2,7.699338315492515,-7.279236276849643,30.369127516778516,0.6035752643263961,0.06444220717375103,9.366148224858565,False,False,False,False,True,True,False,True,2,3.122049408286188
2025-11-12,KOSDAQ,238120,얼라인드,3500,385123,1307582082,14378896,10.58,47729.05,8.068943337443338,12.35955056179776,5.105105105105112,0.014074509189273951,0.0016056393819814992,8.765672633106929,False,False,False,False,True,True,True,False,2,2.92189087770231
2025-11-12,KOSPI,003090,대웅,25200,551222,13606027400,58141980,11.5,93803.95,5.876319707219152,16.129032258064523,14.806378132118446,0.0868248567424005,0.010717530744321049,8.101199689901222,False,False,False,False,True,True,True,False,2,2.7003998966337406
2025-11-12,KOSDAQ,084180,수성웹툰,3355,340306,1145459272,18074283,9.82,50386.9,6.753858641829523,14.897260273972602,-4.142857142857148,0.01232945699672187,0.0016719913431585318,7.374115330902667,False,False,False,False,True,True,True,False,2,2.4580384436342224
