Date,Region_ko,Birth,Birth_rate,Death,Death_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate,Net_migration
2021-11-01,강원특별자치도,587.0,4.7,1114.0,8.9,569.0,4.5,-527.0,-4.2,1192.0
2021-12-01,강원특별자치도,482.0,3.7,1191.0,9.2,558.0,4.3,-709.0,-5.4,937.0
2022-01-01,강원특별자치도,707.0,5.4,1186.0,9.1,447.0,3.4,-479.0,-3.7,618.0
2022-02-01,강원특별자치도,580.0,4.9,1144.0,9.7,420.0,3.6,-564.0,-4.8,888.0
2022-03-01,강원특별자치도,657.0,5.1,1717.0,13.2,476.0,3.7,-1060.0,-8.1,830.0
2022-04-01,강원특별자치도,567.0,4.5,1493.0,11.9,457.0,3.6,-926.0,-7.4,958.0
2022-05-01,강원특별자치도,574.0,4.4,1198.0,9.2,493.0,3.8,-623.0,-4.8,641.0
2022-06-01,강원특별자치도,610.0,4.8,1024.0,8.1,424.0,3.4,-414.0,-3.3,494.0
2000-01-01,경기도,13527.0,17.85,3770.0,5.0,5759.0,7.6,9757.0,12.9,13227.0
2000-02-01,경기도,12437.0,17.51,3080.0,4.3,5036.0,7.1,9357.0,13.2,11923.0
2000-03-01,경기도,13157.0,17.29,3325.0,4.4,6119.0,8.0,9832.0,12.9,16655.0
2000-04-01,경기도,11698.0,15.83,3262.0,4.4,6043.0,8.2,8436.0,11.4,14659.0
2000-05-01,경기도,11362.0,14.83,3201.0,4.2,7143.0,9.3,8161.0,10.7,15931.0
2000-06-01,경기도,10491.0,14.12,2956.0,4.0,6147.0,8.3,7535.0,10.1,12467.0
2000-07-01,경기도,10682.0,13.88,3051.0,4.0,4224.0,5.5,7631.0,9.9,13723.0
2000-08-01,경기도,11256.0,14.59,3113.0,4.0,3912.0,5.1,8143.0,10.6,10572.0
2000-09-01,경기도,11708.0,15.66,3223.0,4.3,3392.0,4.5,8485.0,11.3,10795.0
2000-10-01,경기도,12126.0,15.67,3437.0,4.4,5856.0,7.6,8689.0,11.2,19742.0
2000-11-01,경기도,11949.0,15.9,3299.0,4.4,7421.0,9.9,8650.0,11.5,23593.0
2000-12-01,경기도,11311.0,14.51,3275.0,4.2,8108.0,10.4,8036.0,10.3,20739.0
2001-01-01,경기도,12699.0,16.2,3328.0,4.2,5408.0,6.9,9371.0,12.0,14218.0
2001-02-01,경기도,11314.0,15.93,3141.0,4.4,4665.0,6.6,8173.0,11.5,15195.0
2001-03-01,경기도,12234.0,15.52,3469.0,4.4,5981.0,7.6,8765.0,11.1,21733.0
2001-04-01,경기도,10811.0,14.13,3347.0,4.4,6228.0,8.1,7464.0,9.8,22445.0
2001-05-01,경기도,10453.0,13.17,3275.0,4.1,7231.0,9.1,7178.0,9.0,26290.0
2001-06-01,경기도,9524.0,12.37,2915.0,3.8,5735.0,7.4,6609.0,8.6,20059.0
2001-07-01,경기도,9785.0,12.26,3169.0,4.0,4525.0,5.7,6616.0,8.3,20475.0
2001-08-01,경기도,9889.0,12.35,3170.0,4.0,4277.0,5.3,6719.0,8.4,23136.0
2001-09-01,경기도,10343.0,13.32,3227.0,4.2,3825.0,4.9,7116.0,9.2,22378.0
2001-10-01,경기도,10150.0,12.62,3410.0,4.2,4889.0,6.1,6740.0,8.4,23925.0
2001-11-01,경기도,9540.0,12.21,3389.0,4.3,7196.0,9.2,6151.0,7.9,22024.0
2001-12-01,경기도,9522.0,11.76,3323.0,4.1,8556.0,10.6,6199.0,7.7,17069.0
2002-01-01,경기도,11374.0,14.01,3354.0,4.1,5931.0,7.3,8020.0,9.9,27958.0
2002-02-01,경기도,10189.0,13.84,2961.0,4.0,4289.0,5.8,7228.0,9.8,24321.0
2002-03-01,경기도,11050.0,13.51,3410.0,4.2,5628.0,6.9,7640.0,9.3,27812.0
2002-04-01,경기도,10292.0,12.96,3375.0,4.3,6045.0,7.6,6917.0,8.7,28200.0
2002-05-01,경기도,9868.0,11.99,3437.0,4.2,7177.0,8.7,6431.0,7.8,29389.0
2002-06-01,경기도,8886.0,11.11,3211.0,4.0,5454.0,6.8,5675.0,7.1,23300.0
2002-07-01,경기도,9380.0,11.32,3212.0,3.9,4950.0,6.0,6168.0,7.4,23444.0
2002-08-01,경기도,9309.0,11.2,3215.0,3.9,4586.0,5.5,6094.0,7.3,25130.0
2002-09-01,경기도,9466.0,11.73,3207.0,4.0,3633.0,4.5,6259.0,7.8,26307.0
2002-10-01,경기도,9318.0,11.13,3562.0,4.3,5321.0,6.4,5756.0,6.9,31334.0
2002-11-01,경기도,9066.0,11.16,3768.0,4.6,7095.0,8.7,5298.0,6.5,24678.0
2002-12-01,경기도,8656.0,10.28,3916.0,4.7,8221.0,9.8,4740.0,5.6,23909.0
2003-01-01,경기도,10972.0,13.0,3606.0,4.3,5332.0,6.3,7366.0,8.7,18318.0
2003-02-01,경기도,10072.0,13.18,3277.0,4.3,4962.0,6.5,6795.0,8.9,17480.0
2003-03-01,경기도,11412.0,13.46,3431.0,4.0,5707.0,6.7,7981.0,9.4,21284.0
2003-04-01,경기도,10406.0,12.64,3407.0,4.1,5919.0,7.2,6999.0,8.5,20050.0
2003-05-01,경기도,9739.0,11.41,3552.0,4.2,6645.0,7.8,6187.0,7.3,20625.0
2003-06-01,경기도,8895.0,10.75,3117.0,3.8,5504.0,6.7,5778.0,7.0,14452.0
2003-07-01,경기도,9258.0,10.81,3245.0,3.8,5066.0,5.9,6013.0,7.0,18892.0
2003-08-01,경기도,9369.0,10.9,3419.0,4.0,4388.0,5.1,5950.0,6.9,19102.0
2003-09-01,경기도,10329.0,12.39,3386.0,4.1,3724.0,4.5,6943.0,8.3,15765.0
2003-10-01,경기도,10570.0,12.27,3620.0,4.2,6029.0,7.0,6950.0,8.1,17735.0
2003-11-01,경기도,9945.0,11.9,3548.0,4.2,6407.0,7.7,6397.0,7.7,20656.0
2003-12-01,경기도,9466.0,10.93,3606.0,4.2,8572.0,9.9,5860.0,6.8,17684.0
2004-01-01,경기도,11258.0,13.0,3649.0,4.2,5359.0,6.2,7609.0,8.8,22055.0
2004-02-01,경기도,10138.0,12.48,3426.0,4.2,5101.0,6.3,6712.0,8.3,19623.0
2004-03-01,경기도,11134.0,12.79,3601.0,4.1,6301.0,7.2,7533.0,8.7,19310.0
2004-04-01,경기도,10110.0,11.98,3698.0,4.4,5207.0,6.2,6412.0,7.6,14357.0
2004-05-01,경기도,9628.0,11.02,3659.0,4.2,6063.0,6.9,5969.0,6.8,13455.0
2004-06-01,경기도,8867.0,10.46,3306.0,3.9,6231.0,7.4,5561.0,6.6,10846.0
2004-07-01,경기도,9247.0,10.54,3384.0,3.9,4736.0,5.4,5863.0,6.7,13806.0
2004-08-01,경기도,9399.0,10.7,3407.0,3.9,4776.0,5.4,5992.0,6.8,12837.0
2004-09-01,경기도,9766.0,11.47,3294.0,3.9,3854.0,4.5,6472.0,7.6,9670.0
2004-10-01,경기도,10129.0,11.5,3721.0,4.2,5552.0,6.3,6408.0,7.3,13102.0
2004-11-01,경기도,9446.0,11.06,3588.0,4.2,6875.0,8.0,5858.0,6.9,14804.0
2004-12-01,경기도,8690.0,9.82,3533.0,4.0,10181.0,11.5,5157.0,5.8,25010.0
2005-01-01,경기도,10120.0,11.38,3752.0,4.2,5137.0,5.8,6368.0,7.2,14238.0
2005-02-01,경기도,8888.0,11.04,3298.0,4.1,4469.0,5.6,5590.0,6.9,13508.0
2005-03-01,경기도,10065.0,11.27,3697.0,4.1,5879.0,6.6,6368.0,7.1,17542.0
2005-04-01,경기도,9168.0,10.58,3653.0,4.2,6044.0,7.0,5515.0,6.4,14463.0
2005-05-01,경기도,9031.0,10.07,3693.0,4.1,6877.0,7.7,5338.0,6.0,14215.0
2005-06-01,경기도,8462.0,9.73,3441.0,4.0,6297.0,7.2,5021.0,5.8,13755.0
2005-07-01,경기도,8852.0,9.83,3427.0,3.8,4975.0,5.5,5425.0,6.0,9813.0
2005-08-01,경기도,8978.0,9.96,3466.0,3.8,5490.0,6.1,5512.0,6.1,12516.0
2005-09-01,경기도,9321.0,10.67,3392.0,3.9,4604.0,5.3,5929.0,6.8,10653.0
2005-10-01,경기도,9499.0,10.51,3734.0,4.1,5555.0,6.1,5765.0,6.4,12716.0
2005-11-01,경기도,8913.0,10.18,3624.0,4.1,7575.0,8.6,5289.0,6.0,13935.0
2005-12-01,경기도,8236.0,9.08,3814.0,4.2,9529.0,10.5,4422.0,4.9,21497.0
2006-01-01,경기도,10110.0,11.12,3705.0,4.1,5925.0,6.5,6405.0,7.0,10764.0
2006-02-01,경기도,9456.0,11.5,3298.0,4.0,4954.0,6.0,6158.0,7.5,10923.0
2006-03-01,경기도,10446.0,11.45,3720.0,4.1,6310.0,6.9,6726.0,7.4,14256.0
2006-04-01,경기도,9505.0,10.75,3659.0,4.1,5626.0,6.4,5846.0,6.6,10995.0
2006-05-01,경기도,9671.0,10.57,3626.0,4.0,7341.0,8.0,6045.0,6.6,10254.0
2006-06-01,경기도,9149.0,10.31,3355.0,3.8,6781.0,7.6,5794.0,6.5,12094.0
2006-07-01,경기도,8931.0,9.73,3507.0,3.8,5236.0,5.7,5424.0,5.9,7213.0
2006-08-01,경기도,9559.0,10.4,3605.0,3.9,5945.0,6.5,5954.0,6.5,10240.0
2006-09-01,경기도,9834.0,11.04,3539.0,4.0,4549.0,5.1,6295.0,7.1,6503.0
2006-10-01,경기도,9896.0,10.74,3625.0,3.9,5657.0,6.1,6271.0,6.8,9545.0
2006-11-01,경기도,9622.0,10.77,3686.0,4.1,8067.0,9.0,5936.0,6.6,14993.0
2006-12-01,경기도,8932.0,9.66,3870.0,4.2,10840.0,11.7,5062.0,5.5,20853.0
2007-01-01,경기도,11086.0,11.96,4014.0,4.3,7466.0,8.1,7072.0,7.6,11287.0
2007-02-01,경기도,10122.0,12.07,3375.0,4.0,6417.0,7.7,6747.0,8.0,8665.0
2007-03-01,경기도,11222.0,12.06,3700.0,4.0,6279.0,6.8,7522.0,8.1,11194.0
2007-04-01,경기도,10149.0,11.26,3662.0,4.1,6297.0,7.0,6487.0,7.2,10129.0
2007-05-01,경기도,10212.0,10.94,3606.0,3.9,7514.0,8.1,6606.0,7.1,10181.0
2007-06-01,경기도,9268.0,10.25,3409.0,3.8,6590.0,7.3,5859.0,6.5,8050.0
2007-07-01,경기도,10088.0,10.78,3571.0,3.8,5893.0,6.3,6517.0,7.0,6942.0
2007-08-01,경기도,11317.0,12.08,3462.0,3.7,6246.0,6.7,7855.0,8.4,5867.0
2007-09-01,경기도,11498.0,12.66,3616.0,4.0,4459.0,4.9,7882.0,8.7,4657.0
2007-10-01,경기도,11594.0,12.35,3819.0,4.1,6574.0,7.0,7775.0,8.3,7606.0
2007-11-01,경기도,10704.0,11.77,3758.0,4.1,8060.0,8.9,6946.0,7.6,11018.0
2007-12-01,경기도,9388.0,9.97,3873.0,4.1,9453.0,10.0,5515.0,5.9,17504.0
2008-01-01,경기도,12005.0,12.75,3870.0,4.1,6932.0,7.4,8135.0,8.6,7105.0
2008-02-01,경기도,10234.0,11.6,3630.0,4.1,5672.0,6.4,6604.0,7.5,6151.0
2008-03-01,경기도,10531.0,11.16,4060.0,4.3,6666.0,7.1,6471.0,6.9,7286.0
2008-04-01,경기도,9878.0,10.8,3634.0,4.0,6374.0,7.0,6244.0,6.8,10389.0
2008-05-01,경기도,9710.0,10.26,3647.0,3.9,7318.0,7.7,6063.0,6.4,10397.0
2008-06-01,경기도,8984.0,9.8,3416.0,3.7,6421.0,7.0,5568.0,6.1,8839.0
2008-07-01,경기도,9697.0,10.22,3398.0,3.6,6241.0,6.6,6299.0,6.6,8747.0
2008-08-01,경기도,9670.0,10.18,3564.0,3.8,5739.0,6.0,6106.0,6.4,8797.0
2008-09-01,경기도,10418.0,11.31,3339.0,3.6,4849.0,5.3,7079.0,7.7,8029.0
2008-10-01,경기도,10210.0,10.71,3880.0,4.1,6141.0,6.4,6330.0,6.6,8092.0
2008-11-01,경기도,9250.0,10.01,3803.0,4.1,6419.0,6.9,5447.0,5.9,8643.0
2008-12-01,경기도,8810.0,9.22,3927.0,4.1,9232.0,9.7,4883.0,5.1,8122.0
2009-01-01,경기도,11226.0,11.7,4117.0,4.3,6586.0,6.9,7109.0,7.4,3709.0
2009-02-01,경기도,9417.0,10.86,3562.0,4.1,5370.0,6.2,5855.0,6.8,5920.0
2009-03-01,경기도,10252.0,10.67,3888.0,4.0,6047.0,6.3,6364.0,6.6,7754.0
2009-04-01,경기도,9535.0,10.24,3813.0,4.1,5795.0,6.2,5722.0,6.1,5796.0
2009-05-01,경기도,9176.0,9.53,3907.0,4.1,6834.0,7.1,5269.0,5.5,4919.0
2009-06-01,경기도,8753.0,9.38,3592.0,3.8,5929.0,6.4,5161.0,5.5,4202.0
2009-07-01,경기도,9232.0,9.56,3560.0,3.7,5500.0,5.7,5672.0,5.9,6042.0
2009-08-01,경기도,9079.0,9.39,3651.0,3.8,5629.0,5.8,5428.0,5.6,7407.0
2009-09-01,경기도,9827.0,10.49,3417.0,3.6,5072.0,5.4,6410.0,6.8,9193.0
2009-10-01,경기도,9736.0,10.05,3815.0,3.9,5587.0,5.8,5921.0,6.1,9000.0
2009-11-01,경기도,8906.0,9.48,3780.0,4.0,6406.0,6.8,5126.0,5.5,12829.0
2009-12-01,경기도,8553.0,8.8,4030.0,4.1,8648.0,8.9,4523.0,4.7,17382.0
2010-01-01,경기도,11009.0,11.3,4005.0,4.1,6041.0,6.2,7004.0,7.2,11609.0
2010-02-01,경기도,9293.0,10.54,3549.0,4.0,5791.0,6.6,5744.0,6.5,14290.0
2010-03-01,경기도,10445.0,10.68,4019.0,4.1,6692.0,6.8,6426.0,6.6,16247.0
2010-04-01,경기도,9737.0,10.26,3990.0,4.2,6580.0,6.9,5747.0,6.1,12999.0
2010-05-01,경기도,9508.0,9.68,4078.0,4.2,6642.0,6.8,5430.0,5.5,12567.0
2010-06-01,경기도,9230.0,9.7,3863.0,4.1,6710.0,7.0,5367.0,5.6,11460.0
2010-07-01,경기도,9683.0,9.83,3900.0,4.0,5883.0,6.0,5783.0,5.9,9894.0
2010-08-01,경기도,9991.0,10.13,3783.0,3.8,6601.0,6.7,6208.0,6.3,10402.0
2010-09-01,경기도,11131.0,11.64,3784.0,4.0,5250.0,5.5,7347.0,7.7,7989.0
2010-10-01,경기도,11454.0,11.59,4269.0,4.3,5983.0,6.1,7185.0,7.3,9823.0
2010-11-01,경기도,10817.0,11.3,4109.0,4.3,7178.0,7.5,6708.0,7.0,11967.0
2010-12-01,경기도,9455.0,9.54,4338.0,4.4,9120.0,9.2,5117.0,5.2,13190.0
2011-01-01,경기도,12323.0,12.42,4427.0,4.5,6149.0,6.2,7896.0,8.0,8220.0
2011-02-01,경기도,10044.0,11.19,3846.0,4.3,5527.0,6.2,6198.0,6.9,6922.0
2011-03-01,경기도,11260.0,11.32,4151.0,4.2,6681.0,6.7,7109.0,7.1,7354.0
2011-04-01,경기도,10262.0,10.65,3995.0,4.1,6218.0,6.5,6267.0,6.5,5539.0
2011-05-01,경기도,10143.0,10.17,4130.0,4.1,7177.0,7.2,6013.0,6.0,6272.0
2011-06-01,경기도,9510.0,9.85,3892.0,4.0,6639.0,6.9,5618.0,5.8,3441.0
2011-07-01,경기도,9828.0,9.84,3860.0,3.9,5736.0,5.7,5968.0,6.0,6328.0
2011-08-01,경기도,10259.0,10.26,3979.0,4.0,6663.0,6.7,6280.0,6.3,6790.0
2011-09-01,경기도,10035.0,10.36,3824.0,3.9,5247.0,5.4,6211.0,6.4,4393.0
2011-10-01,경기도,9887.0,9.87,4104.0,4.1,6174.0,6.2,5783.0,5.8,3350.0
2011-11-01,경기도,9779.0,10.08,3943.0,4.1,7657.0,7.9,5836.0,6.0,6007.0
2011-12-01,경기도,8697.0,8.66,4243.0,4.2,9269.0,9.2,4454.0,4.4,11183.0
2012-01-01,경기도,11569.0,11.54,4554.0,4.5,6913.0,6.9,7015.0,7.0,5317.0
2012-02-01,경기도,10407.0,11.08,4634.0,4.9,5947.0,6.3,5773.0,6.1,6726.0
2012-03-01,경기도,11000.0,10.95,4577.0,4.6,6877.0,6.8,6423.0,6.4,5418.0
2012-04-01,경기도,10238.0,10.52,4252.0,4.4,6566.0,6.7,5986.0,6.2,6416.0
2012-05-01,경기도,10196.0,10.13,4077.0,4.0,6692.0,6.6,6119.0,6.1,7047.0
2012-06-01,경기도,9864.0,10.11,3909.0,4.0,6266.0,6.4,5955.0,6.1,6118.0
2012-07-01,경기도,10279.0,10.19,3978.0,3.9,5915.0,5.9,6301.0,6.2,6388.0
2012-08-01,경기도,10795.0,10.69,4148.0,4.1,5960.0,5.9,6647.0,6.6,7775.0
2012-09-01,경기도,10941.0,11.18,3864.0,3.9,4755.0,4.9,7077.0,7.2,5340.0
2012-10-01,경기도,10790.0,10.66,4309.0,4.3,6801.0,6.7,6481.0,6.4,5572.0
2012-11-01,경기도,9702.0,9.9,4171.0,4.3,7464.0,7.6,5531.0,5.6,5333.0
2012-12-01,경기도,8965.0,8.84,4357.0,4.3,9293.0,9.2,4608.0,4.5,15303.0
2013-01-01,경기도,11335.0,11.13,4643.0,4.6,6578.0,6.5,6692.0,6.6,8070.0
2013-02-01,경기도,9445.0,10.25,4069.0,4.4,5803.0,6.3,5376.0,5.8,7502.0
2013-03-01,경기도,10117.0,9.91,4592.0,4.5,5618.0,5.5,5525.0,5.4,5497.0
2013-04-01,경기도,9310.0,9.41,4283.0,4.3,5924.0,6.0,5027.0,5.1,5492.0
2013-05-01,경기도,9237.0,9.03,4286.0,4.2,7427.0,7.3,4951.0,4.8,6727.0
2013-06-01,경기도,8516.0,8.59,3924.0,4.0,6398.0,6.5,4592.0,4.6,6169.0
2013-07-01,경기도,9233.0,9.01,3972.0,3.9,6402.0,6.2,5261.0,5.1,8319.0
2013-08-01,경기도,9397.0,9.16,4103.0,4.0,6183.0,6.0,5294.0,5.2,6320.0
2013-09-01,경기도,9498.0,9.55,4061.0,4.1,4830.0,4.9,5437.0,5.5,3987.0
2013-10-01,경기도,9020.0,8.77,4295.0,4.2,6538.0,6.4,4725.0,4.6,2900.0
2013-11-01,경기도,8647.0,8.68,4342.0,4.4,6795.0,6.8,4305.0,4.3,3461.0
2013-12-01,경기도,8374.0,8.13,4389.0,4.3,9153.0,8.9,3985.0,3.9,9687.0
2014-01-01,경기도,10389.0,10.08,4473.0,4.3,6427.0,6.2,5916.0,5.7,6246.0
2014-02-01,경기도,9280.0,9.96,4512.0,4.8,5985.0,6.4,4768.0,5.1,5359.0
2014-03-01,경기도,9961.0,9.64,4575.0,4.4,6093.0,5.9,5386.0,5.2,4584.0
2014-04-01,경기도,9529.0,9.53,4343.0,4.3,5857.0,5.9,5186.0,5.2,4520.0
2014-05-01,경기도,9232.0,8.93,4267.0,4.1,6831.0,6.6,4965.0,4.8,3950.0
2014-06-01,경기도,8910.0,8.89,3766.0,3.8,6096.0,6.1,5144.0,5.1,8760.0
2014-07-01,경기도,9413.0,9.08,4069.0,3.9,6202.0,6.0,5344.0,5.2,7146.0
2014-08-01,경기도,9301.0,8.96,4018.0,3.9,5367.0,5.2,5283.0,5.1,5181.0
2014-09-01,경기도,9849.0,9.8,4070.0,4.0,4628.0,4.6,5779.0,5.7,3578.0
2014-10-01,경기도,9458.0,9.1,4299.0,4.1,6559.0,6.3,5159.0,5.0,2288.0
2014-11-01,경기도,8351.0,8.3,4378.0,4.3,5828.0,5.8,3973.0,3.9,1046.0
2014-12-01,경기도,8496.0,8.16,4655.0,4.5,8433.0,8.1,3841.0,3.7,4738.0
2015-01-01,경기도,10739.0,10.31,4636.0,4.5,6797.0,6.5,6103.0,5.9,3447.0
2015-02-01,경기도,9269.0,9.85,4390.0,4.7,4987.0,5.3,4879.0,5.2,4235.0
2015-03-01,경기도,10412.0,9.98,4964.0,4.8,6628.0,6.4,5448.0,5.2,8803.0
2015-04-01,경기도,9842.0,9.74,4553.0,4.5,5942.0,5.9,5289.0,5.2,6922.0
2015-05-01,경기도,9443.0,9.03,4429.0,4.2,6930.0,6.6,5014.0,4.8,7519.0
2015-06-01,경기도,9278.0,9.16,4059.0,4.0,6481.0,6.4,5219.0,5.2,7136.0
2015-07-01,경기도,9455.0,9.03,4105.0,3.9,5708.0,5.4,5350.0,5.1,7013.0
2015-08-01,경기도,9226.0,8.8,4209.0,4.0,5333.0,5.1,5017.0,4.8,9781.0
2015-09-01,경기도,9449.0,9.3,4051.0,4.0,4780.0,4.7,5398.0,5.3,9125.0
2015-10-01,경기도,9497.0,9.03,4504.0,4.3,5682.0,5.4,4993.0,4.7,9392.0
2015-11-01,경기도,8501.0,8.35,4532.0,4.4,6482.0,6.4,3969.0,3.9,8553.0
2015-12-01,경기도,8384.0,7.96,4573.0,4.3,8200.0,7.8,3811.0,3.6,12842.0
2016-01-01,경기도,10095.0,9.59,4820.0,4.6,5967.0,5.7,5275.0,5.0,9190.0
2016-02-01,경기도,8970.0,9.1,4862.0,4.9,5556.0,5.6,4108.0,4.2,9794.0
2016-03-01,경기도,9827.0,9.32,4926.0,4.7,6163.0,5.8,4901.0,4.6,9264.0
2016-04-01,경기도,9080.0,8.89,4431.0,4.3,5645.0,5.5,4649.0,4.6,7554.0
2016-05-01,경기도,8981.0,8.5,4412.0,4.2,6248.0,5.9,4569.0,4.3,10377.0
2016-06-01,경기도,8547.0,8.35,4337.0,4.2,6012.0,5.9,4210.0,4.1,10215.0
2016-07-01,경기도,8970.0,8.47,4329.0,4.1,5346.0,5.0,4641.0,4.4,13224.0
2016-08-01,경기도,8925.0,8.41,4488.0,4.2,5761.0,5.4,4437.0,4.2,15118.0
2016-09-01,경기도,9001.0,8.75,4271.0,4.2,4502.0,4.4,4730.0,4.6,11058.0
2016-10-01,경기도,8134.0,7.64,4665.0,4.4,5560.0,5.2,3469.0,3.3,12836.0
2016-11-01,경기도,7901.0,7.66,4638.0,4.5,6321.0,6.1,3263.0,3.2,11874.0
2016-12-01,경기도,7212.0,6.76,5036.0,4.7,6971.0,6.5,2176.0,2.0,13113.0
2017-01-01,경기도,9046.0,8.45,5229.0,4.9,5885.0,5.5,3817.0,3.6,8145.0
2017-02-01,경기도,8041.0,8.3,4462.0,4.6,5309.0,5.5,3579.0,3.7,8902.0
2017-03-01,경기도,8612.0,8.03,4804.0,4.5,5741.0,5.4,3808.0,3.5,9832.0
2017-04-01,경기도,7981.0,7.68,4604.0,4.4,4965.0,4.8,3377.0,3.2,6299.0
2017-05-01,경기도,8058.0,7.5,4708.0,4.4,6751.0,6.3,3350.0,3.1,7106.0
2017-06-01,경기도,7517.0,7.22,4398.0,4.2,5566.0,5.3,3119.0,3.0,6047.0
2017-07-01,경기도,7787.0,7.23,4434.0,4.1,4780.0,4.4,3353.0,3.1,8009.0
2017-08-01,경기도,7906.0,7.34,4551.0,4.2,5105.0,4.7,3355.0,3.1,10764.0
2017-09-01,경기도,7928.0,7.59,4550.0,4.4,4627.0,4.4,3378.0,3.2,13923.0
2017-10-01,경기도,7326.0,6.78,4874.0,4.5,4413.0,4.1,2452.0,2.3,10472.0
2017-11-01,경기도,7140.0,6.82,4882.0,4.7,6284.0,6.0,2258.0,2.2,13699.0
2017-12-01,경기도,6746.0,6.23,5356.0,4.9,7003.0,6.5,1390.0,1.3,12964.0
2018-01-01,경기도,8817.0,8.1,6182.0,5.7,6266.0,5.8,2635.0,2.4,14107.0
2018-02-01,경기도,7255.0,7.4,5031.0,5.1,4903.0,5.0,2224.0,2.3,15542.0
2018-03-01,경기도,7969.0,7.3,5162.0,4.7,6027.0,5.5,2807.0,2.6,14921.0
2018-04-01,경기도,7357.0,7.0,4736.0,4.5,5327.0,5.1,2621.0,2.5,12780.0
2018-05-01,경기도,7533.0,6.9,4910.0,4.5,6448.0,5.9,2623.0,2.4,13814.0
2018-06-01,경기도,7089.0,6.7,4531.0,4.3,5174.0,4.9,2558.0,2.4,13605.0
2018-07-01,경기도,7317.0,6.7,4753.0,4.3,5117.0,4.7,2564.0,2.3,14907.0
2018-08-01,경기도,7383.0,6.7,4879.0,4.5,5031.0,4.6,2504.0,2.3,16238.0
2018-09-01,경기도,7108.0,6.7,4603.0,4.3,3802.0,3.6,2505.0,2.4,11836.0
2018-10-01,경기도,7358.0,6.7,5042.0,4.6,5838.0,5.3,2316.0,2.1,14880.0
2018-11-01,경기도,6763.0,6.4,4931.0,4.6,5947.0,5.6,1832.0,1.7,13541.0
2018-12-01,경기도,6226.0,5.7,5290.0,4.8,6997.0,6.4,936.0,0.9,13923.0
2019-01-01,경기도,8337.0,7.6,5524.0,5.0,5312.0,4.8,2813.0,2.6,11183.0
2019-02-01,경기도,7031.0,7.1,4736.0,4.8,4591.0,4.6,2295.0,2.3,11420.0
2019-03-01,경기도,7230.0,6.6,5078.0,4.6,5068.0,4.6,2152.0,1.9,9363.0
2019-04-01,경기도,6996.0,6.5,4927.0,4.6,5204.0,4.9,2069.0,1.9,10213.0
2019-05-01,경기도,6858.0,6.2,5119.0,4.6,5952.0,5.4,1739.0,1.6,13339.0
2019-06-01,경기도,6636.0,6.2,4693.0,4.4,4728.0,4.4,1943.0,1.8,11594.0
2019-07-01,경기도,7026.0,6.3,4714.0,4.3,5130.0,4.6,2312.0,2.1,14121.0
2019-08-01,경기도,6721.0,6.1,4816.0,4.3,4836.0,4.4,1905.0,1.7,15703.0
2019-09-01,경기도,6793.0,6.3,5068.0,4.7,4350.0,4.0,1725.0,1.6,11149.0
2019-10-01,경기도,7102.0,6.4,5105.0,4.6,5207.0,4.7,1997.0,1.8,9319.0
2019-11-01,경기도,6607.0,6.1,5241.0,4.9,5387.0,5.0,1366.0,1.3,7252.0
2019-12-01,경기도,5861.0,5.3,5547.0,5.0,6591.0,5.9,314.0,0.3,10010.0
2020-01-01,경기도,7423.0,6.7,5834.0,5.2,5201.0,4.7,1589.0,1.4,9341.0
2020-02-01,경기도,6418.0,6.2,5068.0,4.9,5069.0,4.9,1350.0,1.3,13798.0
2020-03-01,경기도,6840.0,6.1,5297.0,4.8,5230.0,4.7,1543.0,1.4,21855.0
2020-04-01,경기도,6459.0,6.0,5065.0,4.7,4385.0,4.1,1394.0,1.3,20454.0
2020-05-01,경기도,6583.0,5.9,5060.0,4.5,4915.0,4.4,1523.0,1.4,11298.0
2020-06-01,경기도,6338.0,5.8,4965.0,4.6,4612.0,4.3,1373.0,1.3,12668.0
2020-07-01,경기도,6532.0,5.8,4905.0,4.4,4725.0,4.2,1627.0,1.5,11290.0
2020-08-01,경기도,6451.0,5.7,5188.0,4.6,4099.0,3.7,1263.0,1.1,17145.0
2020-09-01,경기도,6761.0,6.2,5006.0,4.6,4196.0,3.9,1755.0,1.6,15208.0
2020-10-01,경기도,6299.0,5.6,5379.0,4.8,4473.0,4.0,920.0,0.8,10985.0
2020-11-01,경기도,5825.0,5.3,5416.0,5.0,4979.0,4.6,409.0,0.4,11700.0
2020-12-01,경기도,5808.0,5.2,5611.0,5.0,5930.0,5.3,197.0,0.2,12631.0
2021-01-01,경기도,7209.0,6.4,5771.0,5.1,4226.0,3.7,1438.0,1.3,21144.0
2021-02-01,경기도,6291.0,6.1,5054.0,4.9,4176.0,4.1,1237.0,1.2,20813.0
2021-03-01,경기도,6962.0,6.1,5629.0,5.0,4669.0,4.1,1333.0,1.2,15135.0
2021-04-01,경기도,6699.0,6.1,5269.0,4.8,4454.0,4.0,1430.0,1.3,12600.0
2021-05-01,경기도,6268.0,5.5,5436.0,4.8,4624.0,4.1,832.0,0.7,9322.0
2021-06-01,경기도,6226.0,5.6,5206.0,4.7,4645.0,4.2,1020.0,0.9,10603.0
2021-07-01,경기도,6583.0,5.8,5560.0,4.9,4640.0,4.1,1023.0,0.9,10591.0
